  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.111857E+00  0.600000E+01  0.823787E+03  0.114314E+03  0.999978E+00  0.100187E+01  0.100166E+01  0.999701E+00  0.100996E+01  0.411287E-04  0.132116E+04 -0.157806E-02  0.149296E+00  0.156111E+00 -0.168230E+00  0.599788E+01  0.178170E-03  0.181013E+04  0.643480E-02  0.217927E-01  0.839172E-02  0.865773E-02 -0.735909E-01  0.999781E+00  0.590279E+03  0.204172E-01  0.660345E-02  0.487968E-02  0.175668E+00  0.999143E+00  0.132145E+04  0.322110E+00  0.200924E+00  0.166595E+00  0.599743E+01  0.857206E-03  0.000000E+00  0.222826E-04  0.530890E+00  0.831447E-03  0.550897E-01  0.474750E-01  0.000000E+00  0.000000E+00  0.118855E-02  0.618724E-05  0.604595E-02  0.171070E-02  0.100351E+01  0.100688E+01  0.100281E+01  0.100225E+01  0.983769E+00  0.987073E+00  0.987555E+00  0.990872E+00  0.000000E+00  0.000000E+00  0.150138E-01  0.146931E+03  0.101127E-01  0.114928E+03  0.103930E-08  0.101710E-04  0.930287E-05  0.910416E-01  0.295980E-08  0.289658E-04  0.874422E-03  0.148715E-02  0.623071E-03  0.112791E-02  0.668563E-05  0.113704E-04  0.766864E-04  0.130422E-03  0.256193E-09  0.435712E-09  0.000000E+00  0.000000E+00  0.000000E+00  0.132314E+04  0.210234E+03  0.403068E+03  0.827913E+03  0.837418E+03  0.184686E+04  0.995836E+00  0.398925E-02  0.286787E-02  0.328405E-06  0.402998E+03  0.837327E+03  0.120430E+04  0.140227E+04  0.142550E+04  0.140013E+04  0.142751E+04  0.101555E+04  0.104900E+04  0.104624E+04  0.903986E+03  0.124827E+04  0.121548E+04  0.138614E+04  0.101038E+04  0.104764E+04  0.104413E+04  0.000000E+00  0.000000E+00  0.107269E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.109859E+00  0.644444E+01  0.817345E+03  0.114623E+03  0.999975E+00  0.100168E+01  0.100177E+01  0.999733E+00  0.101003E+01  0.479116E-04  0.131273E+04 -0.146145E-02  0.144490E+00  0.144174E+00 -0.156618E+00  0.644232E+01  0.204457E-03  0.176312E+04  0.694342E-02  0.209941E-01  0.885910E-02  0.916058E-02 -0.851371E-01  0.999748E+00  0.583034E+03  0.201063E-01  0.617812E-02  0.449939E-02  0.186864E+00  0.999159E+00  0.131305E+04  0.310013E+00  0.189755E+00  0.155107E+00  0.644173E+01  0.840773E-03  0.000000E+00  0.243326E-04  0.522815E+00  0.750198E-03  0.625461E-01  0.457919E-01  0.000000E+00  0.000000E+00  0.125680E-02  0.692948E-05  0.629299E-02  0.176914E-02  0.100359E+01  0.100720E+01  0.100286E+01  0.100237E+01  0.983704E+00  0.987243E+00  0.987119E+00  0.990670E+00  0.000000E+00  0.000000E+00  0.150864E-01  0.146822E+03  0.101200E-01  0.116224E+03  0.776368E-09  0.755571E-05  0.758927E-05  0.738597E-01  0.268432E-08  0.261241E-04  0.132913E-02  0.216372E-02  0.939282E-03  0.163491E-02  0.884048E-05  0.143916E-04  0.808261E-04  0.131578E-03  0.334077E-09  0.543851E-09  0.000000E+00  0.000000E+00  0.000000E+00  0.131477E+04  0.210231E+03  0.403027E+03  0.821648E+03  0.831035E+03  0.179993E+04  0.995807E+00  0.402672E-02  0.293375E-02  0.359117E-06  0.402960E+03  0.831025E+03  0.120431E+04  0.140226E+04  0.142548E+04  0.140013E+04  0.142750E+04  0.101556E+04  0.104900E+04  0.104623E+04  0.905627E+03  0.124822E+04  0.121557E+04  0.138546E+04  0.100965E+04  0.104740E+04  0.104380E+04  0.000000E+00  0.000000E+00  0.105762E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.107994E+00  0.688889E+01  0.812091E+03  0.114865E+03  0.999971E+00  0.100151E+01  0.100187E+01  0.999759E+00  0.101007E+01  0.548632E-04  0.130547E+04 -0.135239E-02  0.140188E+00  0.133784E+00 -0.146497E+00  0.688673E+01  0.233525E-03  0.172132E+04  0.742850E-02  0.201024E-01  0.931773E-02  0.964526E-02 -0.977722E-01  0.999712E+00  0.576511E+03  0.198201E-01  0.581266E-02  0.416938E-02  0.197865E+00  0.999175E+00  0.130582E+04  0.299418E+00  0.180213E+00  0.145101E+00  0.688605E+01  0.824977E-03  0.000000E+00  0.263269E-04  0.514243E+00  0.673756E-03  0.699076E-01  0.439266E-01  0.000000E+00  0.000000E+00  0.131296E-02  0.772896E-05  0.640895E-02  0.181375E-02  0.100365E+01  0.100747E+01  0.100289E+01  0.100246E+01  0.983685E+00  0.987426E+00  0.986769E+00  0.990523E+00  0.000000E+00  0.000000E+00  0.149166E-01  0.145975E+03  0.996639E-02  0.116947E+03  0.575237E-09  0.562932E-05  0.618148E-05  0.604925E-01  0.240134E-08  0.234997E-04  0.195987E-02  0.308351E-02  0.137428E-02  0.231687E-02  0.113135E-04  0.177998E-04  0.828544E-04  0.130357E-03  0.426504E-09  0.671029E-09  0.000000E+00  0.000000E+00  0.000000E+00  0.130756E+04  0.210231E+03  0.403005E+03  0.816538E+03  0.825808E+03  0.175817E+04  0.995787E+00  0.405486E-02  0.298854E-02  0.388514E-06  0.402941E+03  0.825873E+03  0.120432E+04  0.140225E+04  0.142547E+04  0.140012E+04  0.142750E+04  0.101556E+04  0.104901E+04  0.104621E+04  0.906986E+03  0.124807E+04  0.121553E+04  0.138474E+04  0.100888E+04  0.104715E+04  0.104345E+04  0.000000E+00  0.000000E+00  0.104561E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.106252E+00  0.733333E+01  0.807745E+03  0.115056E+03  0.999968E+00  0.100136E+01  0.100196E+01  0.999780E+00  0.101008E+01  0.619483E-04  0.129908E+04 -0.125029E-02  0.136334E+00  0.124682E+00 -0.137596E+00  0.733110E+01  0.265754E-03  0.168383E+04  0.789215E-02  0.191108E-01  0.975697E-02  0.101137E-01 -0.111580E+00  0.999672E+00  0.570591E+03  0.195563E-01  0.549778E-02  0.388118E-02  0.208721E+00  0.999190E+00  0.129945E+04  0.290066E+00  0.172007E+00  0.136308E+00  0.733036E+01  0.810083E-03  0.000000E+00  0.282820E-04  0.504923E+00  0.603004E-03  0.770708E-01  0.419012E-01  0.000000E+00  0.000000E+00  0.135834E-02  0.858876E-05  0.640772E-02  0.184648E-02  0.100369E+01  0.100769E+01  0.100290E+01  0.100253E+01  0.983700E+00  0.987620E+00  0.986490E+00  0.990421E+00  0.000000E+00  0.000000E+00  0.145356E-01  0.144551E+03  0.967395E-02  0.117164E+03  0.422781E-09  0.420438E-05  0.502721E-05  0.499935E-01  0.212338E-08  0.211162E-04  0.281505E-02  0.430254E-02  0.195942E-02  0.321781E-02  0.140834E-04  0.215251E-04  0.825847E-04  0.126223E-03  0.534959E-09  0.817637E-09  0.000000E+00  0.000000E+00  0.000000E+00  0.130121E+04  0.210234E+03  0.402995E+03  0.812310E+03  0.821468E+03  0.172069E+04  0.995773E+00  0.407601E-02  0.303453E-02  0.416699E-06  0.402935E+03  0.821600E+03  0.120433E+04  0.140224E+04  0.142546E+04  0.140012E+04  0.142751E+04  0.101556E+04  0.104901E+04  0.104621E+04  0.908128E+03  0.124785E+04  0.121540E+04  0.138397E+04  0.100805E+04  0.104687E+04  0.104308E+04  0.000000E+00  0.000000E+00  0.103590E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.104624E+00  0.777778E+01  0.804105E+03  0.115208E+03  0.999965E+00  0.100122E+01  0.100203E+01  0.999798E+00  0.101007E+01  0.691406E-04  0.129333E+04 -0.115444E-02  0.132875E+00  0.116667E+00 -0.129706E+00  0.777545E+01  0.301581E-03  0.164994E+04  0.833638E-02  0.180304E-01  0.101791E-01  0.105678E-01 -0.126654E+00  0.999629E+00  0.565180E+03  0.193126E-01  0.522591E-02  0.362793E-02  0.219467E+00  0.999204E+00  0.129373E+04  0.281754E+00  0.164913E+00  0.128520E+00  0.777468E+01  0.796211E-03  0.000000E+00  0.302160E-04  0.494500E+00  0.538204E-03  0.839057E-01  0.397231E-01  0.000000E+00  0.000000E+00  0.139418E-02  0.950796E-05  0.630896E-02  0.186904E-02  0.100372E+01  0.100788E+01  0.100290E+01  0.100257E+01  0.983744E+00  0.987820E+00  0.986269E+00  0.990355E+00  0.000000E+00  0.000000E+00  0.139723E-01  0.142700E+03  0.926329E-02  0.116935E+03  0.308008E-09  0.314570E-05  0.408067E-05  0.416761E-01  0.185807E-08  0.189766E-04  0.395018E-02  0.588951E-02  0.273023E-02  0.438751E-02  0.171134E-04  0.255152E-04  0.800603E-04  0.119366E-03  0.660758E-09  0.985155E-09  0.000000E+00  0.000000E+00  0.000000E+00  0.129550E+04  0.210239E+03  0.402995E+03  0.808768E+03  0.817819E+03  0.168679E+04  0.995763E+00  0.409192E-02  0.307349E-02  0.443778E-06  0.402938E+03  0.818012E+03  0.120434E+04  0.140224E+04  0.142545E+04  0.140012E+04  0.142751E+04  0.101557E+04  0.104902E+04  0.104620E+04  0.909100E+03  0.124757E+04  0.121519E+04  0.138316E+04  0.100717E+04  0.104657E+04  0.104268E+04  0.000000E+00  0.000000E+00  0.102793E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.103099E+00  0.822222E+01  0.801021E+03  0.115328E+03  0.999961E+00  0.100109E+01  0.100210E+01  0.999812E+00  0.101004E+01  0.764209E-04  0.128808E+04 -0.106410E-02  0.129767E+00  0.109585E+00 -0.122665E+00  0.821975E+01  0.341511E-03  0.161908E+04  0.876306E-02  0.170109E-01  0.105858E-01  0.110094E-01 -0.143101E+00  0.999582E+00  0.560203E+03  0.190868E-01  0.499084E-02  0.340408E-02  0.230132E+00  0.999217E+00  0.128849E+04  0.274322E+00  0.158753E+00  0.121574E+00  0.821900E+01  0.783389E-03  0.000000E+00  0.321484E-04  0.481987E+00  0.479259E-03  0.901461E-01  0.373480E-01  0.000000E+00  0.000000E+00  0.142164E-02  0.104685E-04  0.613452E-02  0.188291E-02  0.100374E+01  0.100804E+01  0.100290E+01  0.100260E+01  0.983809E+00  0.988025E+00  0.986095E+00  0.990321E+00  0.000000E+00  0.000000E+00  0.132535E-01  0.140564E+03  0.875326E-02  0.116319E+03  0.222114E-09  0.235569E-05  0.330348E-05  0.350360E-01  0.160972E-08  0.170724E-04  0.541994E-02  0.790923E-02  0.372088E-02  0.587302E-02  0.203245E-04  0.296592E-04  0.765925E-04  0.111770E-03  0.803887E-09  0.117310E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.129028E+04  0.210245E+03  0.403002E+03  0.805766E+03  0.814715E+03  0.165592E+04  0.995757E+00  0.410387E-02  0.310677E-02  0.469857E-06  0.402947E+03  0.814964E+03  0.120434E+04  0.140224E+04  0.142545E+04  0.140012E+04  0.142751E+04  0.101557E+04  0.104902E+04  0.104619E+04  0.909934E+03  0.124724E+04  0.121490E+04  0.138230E+04  0.100624E+04  0.104625E+04  0.104227E+04  0.000000E+00  0.000000E+00  0.102133E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.101667E+00  0.866667E+01  0.798382E+03  0.115424E+03  0.999957E+00  0.100098E+01  0.100216E+01  0.999824E+00  0.101000E+01  0.837760E-04  0.128320E+04 -0.978509E-03  0.126971E+00  0.103313E+00 -0.116341E+00  0.866401E+01  0.386133E-03  0.159081E+04  0.917392E-02  0.163330E-01  0.109789E-01  0.114401E-01 -0.161043E+00  0.999530E+00  0.555597E+03  0.188769E-01  0.478751E-02  0.320512E-02  0.240740E+00  0.999228E+00  0.128363E+04  0.267639E+00  0.153389E+00  0.115340E+00  0.866332E+01  0.771601E-03  0.000000E+00  0.340996E-04  0.468502E+00  0.425872E-03  0.958910E-01  0.348954E-01  0.000000E+00  0.000000E+00  0.144177E-02  0.114922E-04  0.590557E-02  0.188939E-02  0.100375E+01  0.100818E+01  0.100288E+01  0.100261E+01  0.983893E+00  0.988233E+00  0.985962E+00  0.990312E+00  0.000000E+00  0.000000E+00  0.124039E-01  0.138273E+03  0.816106E-02  0.115367E+03  0.158216E-09  0.176372E-05  0.266411E-05  0.296984E-01  0.138047E-08  0.153889E-04  0.730467E-02  0.104618E-01  0.498230E-02  0.774786E-02  0.237041E-04  0.339493E-04  0.751402E-04  0.107617E-03  0.967192E-09  0.138522E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.128543E+04  0.210251E+03  0.403013E+03  0.803195E+03  0.812048E+03  0.162761E+04  0.995753E+00  0.411279E-02  0.313542E-02  0.495040E-06  0.402961E+03  0.812348E+03  0.120434E+04  0.140224E+04  0.142545E+04  0.140012E+04  0.142752E+04  0.101557E+04  0.104902E+04  0.104619E+04  0.910659E+03  0.124686E+04  0.121456E+04  0.138139E+04  0.100526E+04  0.104591E+04  0.104184E+04  0.000000E+00  0.000000E+00  0.101580E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.100320E+00  0.911111E+01  0.796101E+03  0.115499E+03  0.999954E+00  0.100088E+01  0.100221E+01  0.999833E+00  0.100995E+01  0.911977E-04  0.127860E+04 -0.896971E-03  0.124451E+00  0.977531E-01 -0.110629E+00  0.910822E+01  0.436142E-03  0.156474E+04  0.957056E-02  0.157987E-01  0.113597E-01  0.118617E-01 -0.180619E+00  0.999473E+00  0.551311E+03  0.186812E-01  0.461173E-02  0.302736E-02  0.251309E+00  0.999239E+00  0.127904E+04  0.261601E+00  0.148705E+00  0.109714E+00  0.910764E+01  0.760803E-03  0.000000E+00  0.360911E-04  0.455454E+00  0.377648E-03  0.101386E+00  0.324883E-01  0.000000E+00  0.000000E+00  0.145552E-02  0.126203E-04  0.564083E-02  0.188958E-02  0.100375E+01  0.100830E+01  0.100286E+01  0.100261E+01  0.983990E+00  0.988444E+00  0.985862E+00  0.990324E+00  0.000000E+00  0.000000E+00  0.114462E-01  0.135946E+03  0.750251E-02  0.114127E+03  0.111007E-09  0.131842E-05  0.213706E-05  0.253817E-01  0.117105E-08  0.139084E-04  0.971899E-02  0.136923E-01  0.658753E-02  0.101190E-01  0.272878E-04  0.384437E-04  0.743642E-04  0.104766E-03  0.115597E-08  0.162855E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.128086E+04  0.210259E+03  0.403028E+03  0.800971E+03  0.809733E+03  0.160149E+04  0.995751E+00  0.411940E-02  0.316029E-02  0.519423E-06  0.402978E+03  0.810081E+03  0.120434E+04  0.140224E+04  0.142545E+04  0.140012E+04  0.142752E+04  0.101558E+04  0.104903E+04  0.104618E+04  0.911293E+03  0.124644E+04  0.121416E+04  0.138044E+04  0.100423E+04  0.104554E+04  0.104138E+04  0.000000E+00  0.000000E+00  0.101113E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.990478E-01  0.955556E+01  0.794114E+03  0.115559E+03  0.999950E+00  0.100078E+01  0.100226E+01  0.999841E+00  0.100988E+01  0.986816E-04  0.127422E+04 -0.818805E-03  0.122179E+00  0.928266E-01 -0.105444E+00  0.955238E+01  0.492357E-03  0.154057E+04  0.995447E-02  0.153572E-01  0.117296E-01  0.122756E-01 -0.201987E+00  0.999409E+00  0.547302E+03  0.184981E-01  0.446004E-02  0.286778E-02  0.261853E+00  0.999249E+00  0.127467E+04  0.256120E+00  0.144610E+00  0.104612E+00  0.955197E+01  0.750938E-03  0.000000E+00  0.381460E-04  0.442908E+00  0.334155E-03  0.106659E+00  0.301364E-01  0.000000E+00  0.000000E+00  0.146374E-02  0.138716E-04  0.535569E-02  0.188445E-02  0.100375E+01  0.100839E+01  0.100283E+01  0.100261E+01  0.984100E+00  0.988656E+00  0.985791E+00  0.990356E+00  0.000000E+00  0.000000E+00  0.104019E-01  0.133689E+03  0.679228E-02  0.112642E+03  0.764273E-10  0.982274E-06  0.170179E-05  0.218721E-01  0.981349E-09  0.126127E-04  0.127920E-01  0.177611E-01  0.861775E-02  0.131052E-01  0.310691E-04  0.431381E-04  0.739511E-04  0.102678E-03  0.137456E-08  0.190851E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.127650E+04  0.210266E+03  0.403046E+03  0.799031E+03  0.807708E+03  0.157727E+04  0.995750E+00  0.412425E-02  0.318202E-02  0.543098E-06  0.402998E+03  0.808099E+03  0.120434E+04  0.140224E+04  0.142546E+04  0.140013E+04  0.142753E+04  0.101558E+04  0.104903E+04  0.104618E+04  0.911853E+03  0.124599E+04  0.121372E+04  0.137945E+04  0.100316E+04  0.104516E+04  0.104091E+04  0.000000E+00  0.000000E+00  0.100715E+03
  0.100000E+04  0.500000E+03 -0.900000E+03 -0.900000E+03 -0.150000E+03  0.100000E+00  0.978436E-01  0.100000E+02  0.792368E+03  0.115605E+03  0.999946E+00  0.100069E+01  0.100231E+01  0.999848E+00  0.100981E+01  0.106226E-03  0.127000E+04 -0.743367E-03  0.120129E+00  0.884695E-01 -0.100716E+00  0.999647E+01  0.555754E-03  0.151805E+04  0.103270E-01  0.149862E-01  0.120901E-01  0.126836E-01 -0.225328E+00  0.999338E+00  0.543535E+03  0.183263E-01  0.432956E-02  0.272387E-02  0.272387E+00  0.999258E+00  0.127046E+04  0.251125E+00  0.141027E+00  0.999629E-01  0.999629E+01  0.741946E-03  0.000000E+00  0.402892E-04  0.430819E+00  0.294953E-03  0.111716E+00  0.278378E-01  0.000000E+00  0.000000E+00  0.146718E-02  0.152649E-04  0.506215E-02  0.187486E-02  0.100374E+01  0.100848E+01  0.100279E+01  0.100260E+01  0.984219E+00  0.988870E+00  0.985746E+00  0.990403E+00  0.000000E+00  0.000000E+00  0.929131E-02  0.131601E+03  0.604422E-02  0.110950E+03  0.513795E-10  0.727730E-06  0.134185E-05  0.190057E-01  0.810756E-09  0.114834E-04  0.166810E-01  0.228628E-01  0.111713E-01  0.168515E-01  0.350380E-04  0.480228E-04  0.737908E-04  0.101137E-03  0.162795E-08  0.223126E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.127230E+04  0.210274E+03  0.403065E+03  0.797325E+03  0.805920E+03  0.155470E+04  0.995750E+00  0.412774E-02  0.320114E-02  0.566152E-06  0.403019E+03  0.806352E+03  0.120433E+04  0.140225E+04  0.142546E+04  0.140013E+04  0.142754E+04  0.101558E+04  0.104903E+04  0.104618E+04  0.912350E+03  0.124550E+04  0.121323E+04  0.137841E+04  0.100203E+04  0.104476E+04  0.104041E+04  0.000000E+00  0.000000E+00  0.100374E+03
