  0.100000E-04  0.700000E+01  0.200000E+03 -0.198787E+04  0.200000E+03  0.130000E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.935844E+02  0.486746E+00  0.668284E+00  0.941854E+00  0.361954E+00  0.660155E+01  0.388181E-13  0.129059E+03  0.873543E+00  0.812897E+00  0.114554E+01  0.943079E+00 -0.253368E+01  0.795493E-14  0.392428E+04 -0.179886E-07  0.987663E-06  0.111542E-07  0.128002E-07 -0.152664E-05  0.100000E+01  0.989769E+02  0.480329E+00  0.984919E+00  0.142857E+00  0.700000E+01  0.331995E-10  0.134164E+04  0.732794E-05  0.102476E-05 -0.823128E-06 -0.403333E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.166921E-03  0.000000E+00  0.161010E-03  0.803328E-03  0.547845E-03  0.000000E+00  0.000000E+00  0.831439E-04  0.000000E+00  0.105435E-07  0.270242E+00  0.101185E+01  0.255363E+00  0.141208E+00  0.146915E-02  0.550083E-02  0.276954E-02  0.103698E-01  0.000000E+00  0.000000E+00  0.122262E+01  0.210254E+01  0.112450E+01  0.131065E+01  0.145330E+00  0.249925E+00  0.125859E+00  0.216440E+00  0.000000E+00  0.000000E+00  0.319692E-16  0.122917E-16  0.259783E-16  0.131537E-16  0.443867E-20  0.170661E-20  0.133814E-16  0.514497E-17  0.269045E-19  0.103444E-19  0.000000E+00  0.000000E+00  0.000000E+00  0.126761E+03  0.887556E+02  0.154021E+03  0.210760E+03  0.276898E+03  0.405627E+04  0.836766E+00  0.140869E+00  0.761082E-01  0.174021E-13  0.147352E+03  0.276202E+03  0.897805E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896252E+03  0.116282E+04  0.102778E+04  0.102959E+04  0.100038E+04  0.100152E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.186658E+02
  0.100000E-04  0.700000E+01  0.200000E+03 -0.197733E+04  0.200000E+03  0.177778E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.117750E+03  0.962503E+00  0.102462E+01  0.834202E+00  0.923751E+00  0.286139E+01  0.583609E-14  0.162650E+03 -0.271270E+00  0.195248E+00  0.765271E+00 -0.408770E+00  0.646625E+01  0.414775E-13  0.392428E+04 -0.182829E-07  0.992101E-06  0.110241E-07  0.126810E-07 -0.153551E-05  0.100000E+01  0.157140E+03  0.504880E+00  0.398877E+00  0.142857E+00  0.700000E+01  0.336012E-10  0.134164E+04  0.732324E-05  0.103094E-05 -0.828094E-06 -0.405766E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.167611E-03  0.000000E+00  0.216011E-03  0.664494E-03  0.645248E-03  0.000000E+00  0.000000E+00  0.828858E-04  0.000000E+00  0.365225E-07  0.117467E+01  0.882379E+00  0.112330E+01  0.103466E+01  0.132913E+00  0.998401E-01  0.150630E+00  0.113148E+00  0.000000E+00  0.000000E+00  0.346660E+01  0.275887E+02  0.321266E+01  0.729492E+01  0.610100E-02  0.485544E-01  0.316080E-02  0.251550E-01  0.000000E+00  0.000000E+00  0.334073E-16  0.121462E-16  0.271463E-16  0.130595E-16  0.473614E-20  0.172196E-20  0.139467E-16  0.507072E-17  0.277058E-19  0.100732E-19  0.000000E+00  0.000000E+00  0.000000E+00  0.175931E+03  0.887936E+02  0.154145E+03  0.210856E+03  0.277033E+03  0.405829E+04  0.837100E+00  0.140626E+00  0.759814E-01  0.173552E-13  0.147483E+03  0.276338E+03  0.897805E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998096E+03  0.896252E+03  0.116282E+04  0.102778E+04  0.102959E+04  0.100038E+04  0.100152E+04  0.998096E+03  0.000000E+00  0.000000E+00  0.127969E+02
  0.100000E-04  0.700000E+01  0.200000E+03 -0.196364E+04  0.200000E+03  0.225556E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.120269E+03  0.994143E+00  0.103157E+01  0.932609E+00  0.978705E+00  0.175063E+01  0.175546E-14  0.212250E+03 -0.108070E+00  0.951145E-01  0.491964E+00 -0.250090E+00  0.685093E+01  0.459933E-13  0.392428E+04 -0.184761E-07  0.997007E-06  0.109333E-07  0.126285E-07 -0.154260E-05  0.100000E+01  0.209476E+03  0.585333E+00  0.218249E+00  0.142857E+00  0.700000E+01  0.339294E-10  0.134164E+04  0.731946E-05  0.103595E-05 -0.832128E-06 -0.407743E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.168512E-03  0.000000E+00  0.596838E-04  0.114476E-02  0.339048E-03  0.000000E+00  0.409935E-01  0.826764E-04  0.194780E+00  0.701206E-07  0.120696E+01  0.106217E+01  0.117081E+01  0.113472E+01  0.389226E+00  0.342534E+00  0.419107E+00  0.368830E+00  0.000000E+00  0.000000E+00  0.478103E+01  0.990781E+02  0.436438E+01  0.233726E+02  0.118969E-02  0.246541E-01  0.921596E-03  0.190984E-01  0.478769E-03  0.992160E-02  0.344314E-16  0.120570E-16  0.279737E-16  0.130688E-16  0.493931E-20  0.172962E-20  0.143836E-16  0.503677E-17  0.282229E-19  0.988294E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.223780E+03  0.888265E+02  0.154248E+03  0.210936E+03  0.277146E+03  0.405997E+04  0.837371E+00  0.140428E+00  0.758775E-01  0.173169E-13  0.147594E+03  0.276452E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896249E+03  0.116282E+04  0.102778E+04  0.102959E+04  0.100039E+04  0.100152E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.110472E+02
  0.100000E-04  0.700000E+01  0.200000E+03 -0.194676E+04  0.200000E+03  0.273333E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.120965E+03  0.998131E+00  0.102893E+01  0.959049E+00  0.989399E+00  0.142596E+01  0.103567E-14  0.261653E+03 -0.611186E-01  0.125554E+00  0.366640E+00 -0.203709E+00  0.692579E+01  0.473997E-13  0.392428E+04 -0.188153E-07  0.100221E-05  0.107806E-07  0.125097E-07 -0.155374E-05  0.100000E+01  0.259713E+03  0.708396E+00  0.163999E+00  0.142857E+00  0.700000E+01  0.344585E-10  0.134164E+04  0.731229E-05  0.104399E-05 -0.838591E-06 -0.410910E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.169620E-03  0.953324E-01  0.302808E-04  0.127372E-02  0.261459E-03  0.000000E+00  0.922104E-01  0.825194E-04  0.195064E+00  0.143838E-06  0.115968E+01  0.107065E+01  0.113488E+01  0.111511E+01  0.568198E+00  0.524574E+00  0.603840E+00  0.557479E+00  0.000000E+00  0.000000E+00  0.274413E+01  0.987499E+02  0.244263E+01  0.271350E+02  0.213704E-03  0.769033E-02  0.901884E-03  0.324551E-01  0.344451E-03  0.123954E-01  0.362222E-16  0.118917E-16  0.294248E-16  0.130072E-16  0.531179E-20  0.174385E-20  0.150717E-16  0.494800E-17  0.292131E-19  0.959059E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.271299E+03  0.888555E+02  0.154337E+03  0.211004E+03  0.277243E+03  0.406139E+04  0.837599E+00  0.140262E+00  0.757896E-01  0.172844E-13  0.147688E+03  0.276549E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896247E+03  0.116282E+04  0.102779E+04  0.102958E+04  0.100039E+04  0.100151E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.102129E+02
  0.100000E-04  0.700000E+01  0.200000E+03 -0.192670E+04  0.200000E+03  0.321111E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121282E+03  0.999191E+00  0.102716E+01  0.970444E+00  0.993444E+00  0.128077E+01  0.793595E-15  0.310368E+03 -0.402262E-01  0.193762E+00  0.293548E+00 -0.182968E+00  0.695411E+01  0.485619E-13  0.392428E+04 -0.192835E-07  0.100764E-05  0.105740E-07  0.123340E-07 -0.156854E-05  0.100000E+01  0.308836E+03  0.107085E+01  0.177618E+00  0.142857E+00  0.700000E+01  0.351860E-10  0.134164E+04  0.730192E-05  0.105494E-05 -0.847396E-06 -0.415224E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.170931E-03  0.660993E-01  0.205341E-04  0.134096E-02  0.230226E-03  0.000000E+00  0.100709E+00  0.824027E-04  0.116286E+00  0.286450E-06  0.112164E+01  0.105803E+01  0.110374E+01  0.109108E+01  0.682662E+00  0.643947E+00  0.721458E+00  0.680543E+00  0.000000E+00  0.000000E+00  0.151080E+01  0.804535E+02  0.128897E+01  0.266669E+02  0.505524E-04  0.269203E-02  0.117297E-02  0.624635E-01  0.162962E-03  0.867812E-02  0.387725E-16  0.116582E-16  0.314932E-16  0.128842E-16  0.586006E-20  0.176202E-20  0.160018E-16  0.481147E-17  0.306416E-19  0.921339E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.318601E+03  0.888813E+02  0.154415E+03  0.211063E+03  0.277328E+03  0.406263E+04  0.837795E+00  0.140120E+00  0.757137E-01  0.172564E-13  0.147771E+03  0.276634E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896246E+03  0.116282E+04  0.102779E+04  0.102958E+04  0.100040E+04  0.100151E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.970962E+01
  0.100000E-04  0.700000E+01  0.200000E+03 -0.190347E+04  0.200000E+03  0.368889E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121462E+03  0.999585E+00  0.102605E+01  0.976570E+00  0.995470E+00  0.120122E+01  0.692239E-15  0.358558E+03 -0.288044E-01  0.268920E+00  0.236787E+00 -0.171602E+00  0.696829E+01  0.498107E-13  0.392428E+04 -0.198709E-07  0.101325E-05  0.103189E-07  0.121075E-07 -0.158681E-05  0.100000E+01  0.357254E+03  0.853902E+00  0.276501E+00  0.142857E+00  0.700000E+01  0.361218E-10  0.134164E+04  0.728833E-05  0.106887E-05 -0.858591E-06 -0.420710E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.172444E-03  0.328990E-01  0.163178E-04  0.139135E-02  0.214671E-03  0.000000E+00  0.804956E-01  0.823189E-04  0.732838E-01  0.541620E-06  0.109469E+01  0.104486E+01  0.108118E+01  0.107230E+01  0.758035E+00  0.723530E+00  0.798747E+00  0.762389E+00  0.000000E+00  0.000000E+00  0.806951E+00  0.545309E+02  0.620243E+00  0.220135E+02  0.137884E-04  0.931769E-03  0.120189E-02  0.812194E-01  0.667868E-04  0.451321E-02  0.421309E-16  0.113615E-16  0.342181E-16  0.127037E-16  0.660669E-20  0.178164E-20  0.171796E-16  0.463285E-17  0.325037E-19  0.876534E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.365744E+03  0.889045E+02  0.154484E+03  0.211115E+03  0.277403E+03  0.406373E+04  0.837967E+00  0.139995E+00  0.756468E-01  0.172318E-13  0.147844E+03  0.276710E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896244E+03  0.116281E+04  0.102779E+04  0.102958E+04  0.100040E+04  0.100151E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.935300E+01
  0.100000E-04  0.700000E+01  0.200000E+03 -0.187706E+04  0.200000E+03  0.416667E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121577E+03  0.999763E+00  0.102531E+01  0.980301E+00  0.996652E+00  0.115219E+01  0.650554E-15  0.406387E+03 -0.217757E-01  0.384189E+00  0.202428E+00 -0.164599E+00  0.697656E+01  0.512279E-13  0.392428E+04 -0.205713E-07  0.101900E-05  0.100200E-07  0.118341E-07 -0.160843E-05  0.100000E+01  0.405293E+03  0.689593E+00  0.237692E+00  0.142857E+00  0.700000E+01  0.372858E-10  0.134164E+04  0.727138E-05  0.108595E-05 -0.872316E-06 -0.427435E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.174152E-03  0.175093E-01  0.142875E-04  0.143698E-02  0.206144E-03  0.000000E+00  0.634955E-01  0.822628E-04  0.640779E-01  0.974070E-06  0.107554E+01  0.103407E+01  0.106496E+01  0.105834E+01  0.809782E+00  0.778563E+00  0.851746E+00  0.818908E+00  0.000000E+00  0.000000E+00  0.506703E+00  0.437876E+02  0.353434E+00  0.201938E+02  0.493645E-05  0.426591E-03  0.153668E-02  0.132795E+00  0.301084E-04  0.260187E-02  0.463867E-16  0.110055E-16  0.376720E-16  0.124671E-16  0.758770E-20  0.180022E-20  0.186192E-16  0.441752E-17  0.348118E-19  0.825929E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.412763E+03  0.889255E+02  0.154547E+03  0.211161E+03  0.277471E+03  0.406471E+04  0.838120E+00  0.139884E+00  0.755871E-01  0.172099E-13  0.147910E+03  0.276778E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998095E+03  0.896243E+03  0.116281E+04  0.102779E+04  0.102958E+04  0.100040E+04  0.100151E+04  0.998095E+03  0.000000E+00  0.000000E+00  0.906807E+01
  0.100000E-04  0.700000E+01  0.200000E+03 -0.184750E+04  0.200000E+03  0.464444E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121658E+03  0.999854E+00  0.102480E+01  0.982766E+00  0.997411E+00  0.111957E+01  0.640892E-15  0.453957E+03 -0.171026E-01  0.540323E+00  0.183343E+00 -0.159939E+00  0.698187E+01  0.528458E-13  0.392428E+04 -0.213806E-07  0.102485E-05  0.968167E-08  0.115168E-07 -0.163335E-05  0.100000E+01  0.453011E+03  0.625687E+00  0.219870E+00  0.142857E+00  0.700000E+01  0.387077E-10  0.134164E+04  0.725083E-05  0.110646E-05 -0.888793E-06 -0.435509E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.176053E-03  0.804183E-02  0.133320E-04  0.148232E-02  0.201354E-03  0.000000E+00  0.405940E-01  0.822311E-04  0.584561E-01  0.167952E-05  0.106159E+01  0.102562E+01  0.105308E+01  0.104794E+01  0.846694E+00  0.818002E+00  0.889519E+00  0.859375E+00  0.000000E+00  0.000000E+00  0.253279E+00  0.291077E+02  0.167441E+00  0.146436E+02  0.151977E-05  0.174657E-03  0.151701E-02  0.174340E+00  0.118736E-04  0.136456E-02  0.516655E-16  0.105941E-16  0.419567E-16  0.121738E-16  0.885278E-20  0.181527E-20  0.203416E-16  0.417107E-17  0.375901E-19  0.770791E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.459680E+03  0.889448E+02  0.154603E+03  0.211204E+03  0.277532E+03  0.406560E+04  0.838258E+00  0.139784E+00  0.755332E-01  0.171901E-13  0.147970E+03  0.276840E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998094E+03  0.896242E+03  0.116281E+04  0.102779E+04  0.102957E+04  0.100040E+04  0.100150E+04  0.998094E+03  0.000000E+00  0.000000E+00  0.881924E+01
  0.100000E-04  0.700000E+01  0.200000E+03 -0.181477E+04  0.200000E+03  0.512222E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121718E+03  0.999904E+00  0.102443E+01  0.984490E+00  0.997930E+00  0.109665E+01  0.651782E-15  0.501323E+03 -0.138204E-01  0.780026E+00  0.170797E+00 -0.156664E+00  0.698551E+01  0.546844E-13  0.392428E+04 -0.222957E-07  0.103076E-05  0.930832E-08  0.111582E-07 -0.166154E-05  0.100000E+01  0.500489E+03  0.597844E+00  0.209626E+00  0.142857E+00  0.700000E+01  0.404284E-10  0.134164E+04  0.722630E-05  0.113078E-05 -0.908333E-06 -0.445083E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.178141E-03  0.484208E-02  0.129986E-04  0.152944E-02  0.198795E-03  0.000000E+00  0.324747E-01  0.822211E-04  0.536881E-01  0.280035E-05  0.105118E+01  0.101902E+01  0.104417E+01  0.104005E+01  0.873897E+00  0.847161E+00  0.917339E+00  0.889273E+00  0.000000E+00  0.000000E+00  0.159542E+00  0.243667E+02  0.102306E+00  0.131462E+02  0.624478E-06  0.953760E-04  0.198939E-02  0.303838E+00  0.620276E-05  0.947344E-03  0.581297E-16  0.101320E-16  0.472038E-16  0.118228E-16  0.104670E-19  0.182440E-20  0.223727E-16  0.389957E-17  0.408721E-19  0.712403E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.506513E+03  0.889625E+02  0.154655E+03  0.211242E+03  0.277589E+03  0.406641E+04  0.838384E+00  0.139693E+00  0.754841E-01  0.171720E-13  0.148025E+03  0.276897E+03  0.897804E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998094E+03  0.896241E+03  0.116281E+04  0.102780E+04  0.102957E+04  0.100040E+04  0.100150E+04  0.998094E+03  0.000000E+00  0.000000E+00  0.858770E+01
  0.100000E-04  0.700000E+01  0.200000E+03 -0.177889E+04  0.200000E+03  0.560000E+03  0.134164E+04  0.000000E+00  0.000000E+00  0.121764E+03  0.999935E+00  0.102415E+01  0.985747E+00  0.998304E+00  0.107986E+01  0.677908E-15  0.548526E+03 -0.114184E-01  0.119996E+01  0.161888E+00 -0.154266E+00  0.698813E+01  0.567599E-13  0.392428E+04 -0.233146E-07  0.103671E-05  0.890501E-08  0.107604E-07 -0.169299E-05  0.100000E+01  0.547780E+03  0.599617E+00  0.202935E+00  0.142857E+00  0.700000E+01  0.425027E-10  0.134164E+04  0.719732E-05  0.115942E-05 -0.931344E-06 -0.456359E-04  0.100000E+01  0.000000E+00  0.000000E+00  0.180408E-03  0.332235E-02  0.130766E-04  0.157944E-02  0.197690E-03  0.000000E+00  0.285790E-01  0.822310E-04  0.497885E-01  0.455046E-05  0.104322E+01  0.101383E+01  0.103734E+01  0.103396E+01  0.894503E+00  0.869299E+00  0.938401E+00  0.911960E+00  0.000000E+00  0.000000E+00  0.112403E+00  0.225942E+02  0.708622E-01  0.129344E+02  0.300099E-06  0.603233E-04  0.331448E-02  0.666249E+00  0.372612E-05  0.748993E-03  0.659815E-16  0.962575E-17  0.535776E-16  0.114127E-16  0.125132E-19  0.182550E-20  0.247431E-16  0.360966E-17  0.446983E-19  0.652085E-20  0.000000E+00  0.000000E+00  0.000000E+00  0.553272E+03  0.889789E+02  0.154703E+03  0.211278E+03  0.277641E+03  0.406715E+04  0.838498E+00  0.139610E+00  0.754391E-01  0.171555E-13  0.148075E+03  0.276949E+03  0.897803E+03  0.102720E+04  0.102649E+04  0.102805E+04  0.102932E+04  0.100088E+04  0.100102E+04  0.998094E+03  0.896240E+03  0.116281E+04  0.102780E+04  0.102957E+04  0.100041E+04  0.100150E+04  0.998094E+03  0.000000E+00  0.000000E+00  0.836272E+01
