 # List of peak observables used from latestresults:
 #
 # Number        : HS internal numbering of analysis
 # Analysis-ID   : identity number of analysis
 # mh_obs        : Mass position of peak observable (hypothetical Higgs mass where signal strength was measured)
 # mu_obs        : Observed (best-fit) signal strength value
 # dmu_low       : Lower 1s (cyan band) signal strength value
 # dmu_high      : Upper 1s (cyan band) signal strength value
 # dmh_exp       : Experimental mass uncertainty of analysis
 # collaboration : Exp. collaboration which published the data
 # energy        : center-of-mass energy of the experiment (TeV)
 # luminosity    : integrated luminosity used for the measurement (fb-1)
 # mass-chi2     : Mass measurement entering the Chi^2 (1/0=yes/no)
 # description   : Higgs process of analysis
 # reference     : Experimental publication of the data/analysis
 #
 # Number Analysis-ID   mh_obs    mu_obs  dmu_low dmu_high  dmh_exp  collaboration  energy  luminosity  mass-chi2                         description     reference
 #
 28         201301204   126.80    2.5000   0.7700   0.9200   0.9000       ATL        8.00      20.70     1   (pp)->h->gammagamma(unconv.-rest-lowPTt)     ATL-CONF-2013-012                            
 29         201216001   125.00    0.7700   0.6510   0.7000  20.0000       ATL        8.00      17.70     0                            (pp)->h->tautau     ATL-CONF-2012-160                            
 30         201307901   125.00    0.4600   0.8600   0.8800  15.0000       ATL        8.00      25.00     0                     (pp)->Vh->Vbb(0lepton)     ATL-CONF-2013-079                            
 31         201307902   125.00    0.0900   1.0000   1.0100  15.0000       ATL        8.00      25.00     0                     (pp)->Vh->Vbb(1lepton)     ATL-CONF-2013-079                            
 32         201307903   125.00   -0.3600   1.3800   1.4800  15.0000       ATL        8.00      25.00     0                     (pp)->Vh->Vbb(2lepton)     ATL-CONF-2013-079                            
 33         201307501   125.00    3.7000   2.0000   1.9000  25.0000       ATL        8.00      25.40     0                              (pp)->Vh->VWW     ATL-CONF-2013-075                            
 34         130166683   125.00    0.0000   1.7800   1.7800  30.0000       CDF        1.96       9.70     0                             (ppbar)->h->WW     arXiv:1301.6668                              
 35         130166682   125.00    7.8100   4.4200   4.6100   5.0000       CDF        1.96       9.70     0                     (ppbar)->h->gammagamma     arXiv:1301.6668                              
 36         130166684   125.00    0.0000   8.4400   8.4400  25.0000       CDF        1.96       9.70     0                         (ppbar)->h->tautau     arXiv:1301.6668                              
 37         130166685   125.00    1.7200   0.8700   0.9200  20.0000       CDF        1.96       9.70     0                           (ppbar)->Vh->Vbb     arXiv:1301.6668                              
 38         130166681   125.00    9.4900   6.2800   6.6000  30.0000       CDF        1.96       9.70     0                         (ppbar)->tth->ttbb     arXiv:1301.6668                              
 39           1300301   125.70    0.7725   0.2445   0.1725  25.0000       CMS        8.00      25.40     0                        (pp)->h->WW(0/1jet)     CMS-PAS-HIG-13-003                           
 40           1300201   125.80    0.8580   0.2580   0.3210   0.7000       CMS        8.00      24.70     1                    (pp)->h->ZZ->4l(0/1jet)     CMS-PAS-HIG-13-002                           
 41           1300202   125.70    1.2350   0.5830   0.8520   2.0000       CMS        8.00      24.70     0                      (pp)->h->ZZ->4l(2jet)     CMS-PAS-HIG-13-002                           
 42           1300105   125.00    0.7800   0.9800   1.1000   2.0000       CMS        8.00      19.60     0            (pp)->h->gammagamma(2jet-loose)     CMS-PAS-HIG-13-001                           
 43           1300106   125.00    0.2700   0.5800   0.6900   2.0000       CMS        8.00      19.60     0            (pp)->h->gammagamma(2jet-tight)     CMS-PAS-HIG-13-001                           
 44           1201503   125.00    4.1820   1.7810   2.3150   2.0000       CMS        7.00       5.10     0                  (pp)->h->gammagamma(2jet)     CMS-PAS-HIG-12-015                           
 45           1300102   125.00    1.8900   2.2800   2.6200   2.0000       CMS        8.00      19.60     0                   (pp)->h->gammagamma(MET)     CMS-PAS-HIG-13-001                           
 46           1300103   125.00   -0.6700   1.9500   2.7800   2.0000       CMS        8.00      19.60     0                     (pp)->h->gammagamma(e)     CMS-PAS-HIG-13-001                           
 47           1300104   125.00    0.3800   1.3600   1.8400   2.0000       CMS        8.00      19.60     0                    (pp)->h->gammagamma(mu)     CMS-PAS-HIG-13-001                           
 48           1300107   125.00    3.8800   1.6800   2.0000   1.5000       CMS        7.00       5.10     0             (pp)->h->gammagamma(untagged0)     CMS-PAS-HIG-13-001                           
 49           1300111   125.00    2.2000   0.7800   0.9500   1.5000       CMS        8.00      19.60     0             (pp)->h->gammagamma(untagged0)     CMS-PAS-HIG-13-001                           
 50           1300108   125.00    0.2000   0.9300   1.0100   1.5000       CMS        7.00       5.10     0             (pp)->h->gammagamma(untagged1)     CMS-PAS-HIG-13-001                           
 51           1300112   125.40    0.0600   0.6700   0.6900   1.1000       CMS        8.00      19.60     1             (pp)->h->gammagamma(untagged1)     CMS-PAS-HIG-13-001                           
 52           1300109   125.00    0.0400   1.2400   1.2500   1.5000       CMS        7.00       5.10     0             (pp)->h->gammagamma(untagged2)     CMS-PAS-HIG-13-001                           
 53           1300113   125.00    0.3100   0.4700   0.5000   1.5000       CMS        8.00      19.60     0             (pp)->h->gammagamma(untagged2)     CMS-PAS-HIG-13-001                           
 54           1300110   125.00    1.4700   2.4700   1.6800   1.5000       CMS        7.00       5.10     0             (pp)->h->gammagamma(untagged3)     CMS-PAS-HIG-13-001                           
 55           1300114   125.00   -0.3600   0.8100   0.8800   1.5000       CMS        8.00      19.60     0             (pp)->h->gammagamma(untagged3)     CMS-PAS-HIG-13-001                           
 56           1300701   125.70    2.9000   2.7000   2.8000   2.0000       CMS        8.00      25.40     0                              (pp)->h->mumu     CMS-PAS-HIG-13-007                           
