  0.20000000E-01  0.10464345E-01  0.28080808E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.13490455E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10665421E+03  0.69994104E-05  0.16811106E+04  0.99998291E+00  0.20598871E+04  0.10087790E-04  0.62166286E+03  0.99999770E+00  0.20590896E+04  0.22996089E-05  0.20605114E+04  0.46766089E+03  0.99879525E+00  0.11802768E-02  0.37850621E-08  0.00000000E+00  0.48148502E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.10268785E-01  0.28888889E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.12703805E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10717876E+03  0.80429168E-05  0.16325624E+04  0.99998318E+00  0.20388811E+04  0.87776355E-05  0.61282436E+03  0.99999774E+00  0.20381110E+04  0.22639329E-05  0.20395461E+04  0.46762385E+03  0.99877088E+00  0.12046863E-02  0.43080157E-08  0.00000000E+00  0.47633095E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.10079984E-01  0.29696970E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.11988498E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10767167E+03  0.91886086E-05  0.15870970E+04  0.99998307E+00  0.20197027E+04  0.77418495E-05  0.60443003E+03  0.99999777E+00  0.20189592E+04  0.22261510E-05  0.20204068E+04  0.46759003E+03  0.99874823E+00  0.12274023E-02  0.48737423E-08  0.00000000E+00  0.44853075E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.98980372E-02  0.30505051E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.11336867E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10813425E+03  0.10439257E-04  0.15444851E+04  0.99998266E+00  0.20022367E+04  0.69034375E-05  0.59645541E+03  0.99999781E+00  0.20015193E+04  0.21867234E-05  0.20029785E+04  0.46755912E+03  0.99872721E+00  0.12485113E-02  0.54829126E-08  0.00000000E+00  0.41927381E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.97228972E-02  0.31313131E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.10741988E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10856805E+03  0.11797499E-04  0.15045036E+04  0.99998199E+00  0.19863628E+04  0.62113793E-05  0.58887498E+03  0.99999785E+00  0.19856711E+04  0.21460609E-05  0.19871412E+04  0.46753083E+03  0.99870773E+00  0.12681067E-02  0.61362128E-08  0.00000000E+00  0.40194263E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.95535151E-02  0.32121212E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.10195230E+07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10897608E+03  0.13273425E-04  0.14667702E+04  0.99998109E+00  0.19717348E+04  0.56327231E-05  0.58163024E+03  0.99999790E+00  0.19710678E+04  0.21046770E-05  0.19725481E+04  0.46750485E+03  0.99868963E+00  0.12863483E-02  0.68368679E-08  0.00000000E+00  0.39741111E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.93896445E-02  0.32929293E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.96912848E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10936002E+03  0.14872706E-04  0.14310866E+04  0.99997998E+00  0.19582202E+04  0.51423733E-05  0.57469513E+03  0.99999794E+00  0.19575768E+04  0.20628873E-05  0.19590667E+04  0.46748094E+03  0.99867280E+00  0.13033309E-02  0.75866917E-08  0.00000000E+00  0.37626458E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.92310514E-02  0.33737374E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.92255826E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.10972144E+03  0.16601118E-04  0.13972784E+04  0.99997868E+00  0.19457037E+04  0.47220326E-05  0.56804650E+03  0.99999798E+00  0.19450830E+04  0.20209559E-05  0.19465819E+04  0.46745890E+03  0.99865715E+00  0.13191434E-02  0.83876033E-08  0.00000000E+00  0.35564797E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.90775132E-02  0.34545455E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.87941717E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11006181E+03  0.18464540E-04  0.13651917E+04  0.99997718E+00  0.19340850E+04  0.43580695E-05  0.56166368E+03  0.99999802E+00  0.19334860E+04  0.19791024E-05  0.19349933E+04  0.46743856E+03  0.99864261E+00  0.13338684E-02  0.92416362E-08  0.00000000E+00  0.33223791E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.89288181E-02  0.35353535E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.83936161E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11038252E+03  0.20468961E-04  0.13346893E+04  0.99997549E+00  0.19232760E+04  0.40401340E-05  0.55552811E+03  0.99999806E+00  0.19226979E+04  0.19375085E-05  0.19242131E+04  0.46741975E+03  0.99862908E+00  0.13475831E-02  0.10150946E-07  0.00000000E+00  0.29437218E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.87847641E-02  0.36161616E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.80209155E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11068484E+03  0.22620480E-04  0.13056492E+04  0.99997362E+00  0.19131995E+04  0.37602357E-05  0.54962311E+03  0.99999810E+00  0.19126412E+04  0.18963228E-05  0.19141639E+04  0.46740234E+03  0.99861650E+00  0.13603591E-02  0.11117820E-07  0.00000000E+00  0.26676859E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.86451589E-02  0.36969697E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.76734380E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11096998E+03  0.24925307E-04  0.12779622E+04  0.99997156E+00  0.19037871E+04  0.35121124E-05  0.54393360E+03  0.99999814E+00  0.19032480E+04  0.18556663E-05  0.19047777E+04  0.46738619E+03  0.99860479E+00  0.13722631E-02  0.12144687E-07  0.00000000E+00  0.24523999E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.85098193E-02  0.37777778E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.73488659E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11123905E+03  0.27389763E-04  0.12515299E+04  0.99996932E+00  0.18949786E+04  0.32907910E-05  0.53844591E+03  0.99999818E+00  0.18944577E+04  0.18156362E-05  0.18959940E+04  0.46737119E+03  0.99859390E+00  0.13833568E-02  0.13234121E-07  0.00000000E+00  0.21876596E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.83785702E-02  0.38585859E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.70451505E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11149309E+03  0.30020290E-04  0.12262639E+04  0.99996689E+00  0.18867202E+04  0.30922745E-05  0.53314762E+03  0.99999822E+00  0.18862168E+04  0.17763093E-05  0.18877594E+04  0.46735726E+03  0.99858377E+00  0.13936975E-02  0.14388861E-07  0.00000000E+00  0.19579293E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.82512451E-02  0.39393939E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.67604745E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11173307E+03  0.32823442E-04  0.12020842E+04  0.99996426E+00  0.18789643E+04  0.29133148E-05  0.52802740E+03  0.99999826E+00  0.18784776E+04  0.17377454E-05  0.18800262E+04  0.46734428E+03  0.99857434E+00  0.14033383E-02  0.15611812E-07  0.00000000E+00  0.17924312E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.81276850E-02  0.40202020E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.64932204E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11195987E+03  0.35805898E-04  0.11789181E+04  0.99996144E+00  0.18716682E+04  0.27512468E-05  0.52307487E+03  0.99999830E+00  0.18711975E+04  0.16999900E-05  0.18727518E+04  0.46733219E+03  0.99856556E+00  0.14123284E-02  0.16906061E-07  0.00000000E+00  0.16505971E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.80077382E-02  0.41010101E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.62419440E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11217432E+03  0.38974456E-04  0.11566997E+04  0.99995842E+00  0.18647937E+04  0.26038637E-05  0.51828053E+03  0.99999834E+00  0.18643384E+04  0.16630761E-05  0.18658979E+04  0.46732090E+03  0.99855739E+00  0.14207133E-02  0.18274887E-07  0.00000000E+00  0.14056188E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.78912601E-02  0.41818182E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.60053519E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11237721E+03  0.42336040E-04  0.11353688E+04  0.99995519E+00  0.18583065E+04  0.24693232E-05  0.51363564E+03  0.99999837E+00  0.18578658E+04  0.16270265E-05  0.18594305E+04  0.46731036E+03  0.99854978E+00  0.14285351E-02  0.19721775E-07  0.00000000E+00  0.11847698E+01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.77781128E-02  0.42626263E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.57822829E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11256923E+03  0.45897702E-04  0.11148703E+04  0.99995176E+00  0.18521757E+04  0.23460754E-05  0.50913216E+03  0.99999841E+00  0.18517491E+04  0.15918556E-05  0.18533186E+04  0.46730051E+03  0.99854269E+00  0.14358329E-02  0.21250428E-07  0.00000000E+00  0.98754434E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.76681647E-02  0.43434343E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.55716914E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11275106E+03  0.49666623E-04  0.10951539E+04  0.99994810E+00  0.18463736E+04  0.22328076E-05  0.50476263E+03  0.99999844E+00  0.18459604E+04  0.15575705E-05  0.18475346E+04  0.46729128E+03  0.99853609E+00  0.14426430E-02  0.22864784E-07  0.00000000E+00  0.86652951E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.75612902E-02  0.44242424E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.53726334E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11292330E+03  0.53650117E-04  0.10761734E+04  0.99994422E+00  0.18408748E+04  0.21284006E-05  0.50052019E+03  0.99999848E+00  0.18404746E+04  0.15241724E-05  0.18420531E+04  0.46728264E+03  0.99852994E+00  0.14489987E-02  0.24569029E-07  0.00000000E+00  0.77179346E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.74573695E-02  0.45050505E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.51842551E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11308654E+03  0.57855636E-04  0.10578861E+04  0.99994011E+00  0.18356567E+04  0.20318947E-05  0.49639844E+03  0.99999851E+00  0.18352688E+04  0.14916576E-05  0.18368516E+04  0.46727453E+03  0.99852422E+00  0.14549310E-02  0.26367616E-07  0.00000000E+00  0.67488755E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.73562884E-02  0.45858586E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.50057820E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11324131E+03  0.62290768E-04  0.10402527E+04  0.99993577E+00  0.18306985E+04  0.19424622E-05  0.49239147E+03  0.99999854E+00  0.18303225E+04  0.14600184E-05  0.18319092E+04  0.46726692E+03  0.99851888E+00  0.14604687E-02  0.28265282E-07  0.00000000E+00  0.58059482E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.72579377E-02  0.46666667E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.48365103E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11338809E+03  0.66963245E-04  0.10232371E+04  0.99993118E+00  0.18259813E+04  0.18593855E-05  0.48849375E+03  0.99999857E+00  0.18256168E+04  0.14292437E-05  0.18272073E+04  0.46725977E+03  0.99851391E+00  0.14656385E-02  0.30267072E-07  0.00000000E+00  0.50021899E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.71622133E-02  0.47474747E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.46757991E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11352735E+03  0.71880944E-04  0.10068057E+04  0.99992634E+00  0.18214882E+04  0.17820397E-05  0.48470015E+03  0.99999860E+00  0.18211345E+04  0.13993200E-05  0.18227287E+04  0.46725304E+03  0.99850929E+00  0.14704650E-02  0.32378355E-07  0.00000000E+00  0.42745033E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.70690158E-02  0.48282828E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.45230636E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11365951E+03  0.77051890E-04  0.99092732E+03  0.99992124E+00  0.18172032E+04  0.17098781E-05  0.48100585E+03  0.99999863E+00  0.18168601E+04  0.13702315E-05  0.18184578E+04  0.46724671E+03  0.99850498E+00  0.14749710E-02  0.34604854E-07  0.00000000E+00  0.35213068E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.69782503E-02  0.49090909E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.43777691E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11378499E+03  0.82484263E-04  0.97557317E+03  0.99991587E+00  0.18131122E+04  0.16424203E-05  0.47740636E+03  0.99999866E+00  0.18127792E+04  0.13419609E-05  0.18143803E+04  0.46724074E+03  0.99850096E+00  0.14791779E-02  0.36952667E-07  0.00000000E+00  0.28744637E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.68898261E-02  0.49898990E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.42394261E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11390414E+03  0.88186397E-04  0.96071637E+03  0.99991023E+00  0.18092020E+04  0.15792426E-05  0.47389749E+03  0.99999869E+00  0.18088787E+04  0.13144896E-05  0.18104830E+04  0.46723512E+03  0.99849723E+00  0.14831053E-02  0.39428297E-07  0.00000000E+00  0.23134721E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.68036566E-02  0.50707071E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.41075853E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11401731E+03  0.94166788E-04  0.94633193E+03  0.99990431E+00  0.18054606E+04  0.15199699E-05  0.47047528E+03  0.99999871E+00  0.18051465E+04  0.12877980E-05  0.18067540E+04  0.46722981E+03  0.99849375E+00  0.14867715E-02  0.42038685E-07  0.00000000E+00  0.17626941E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.67196591E-02  0.51515152E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.39818340E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11412483E+03  0.10043410E-03  0.93239653E+03  0.99989810E+00  0.18018769E+04  0.14642688E-05  0.46713603E+03  0.99999874E+00  0.18015718E+04  0.12618661E-05  0.18031822E+04  0.46722480E+03  0.99849051E+00  0.14901936E-02  0.44791238E-07  0.00000000E+00  0.99953430E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.66377546E-02  0.52323232E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.38617923E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11422700E+03  0.10699715E-03  0.91888840E+03  0.99989159E+00  0.17984408E+04  0.14118424E-05  0.46387625E+03  0.99999876E+00  0.17981442E+04  0.12366732E-05  0.17997575E+04  0.46722007E+03  0.99848750E+00  0.14933872E-02  0.47693875E-07  0.00000000E+00  0.35930248E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.65578674E-02  0.53131313E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.37471102E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11432410E+03  0.11386495E-03  0.90578717E+03  0.99988477E+00  0.17951427E+04  0.13624250E-05  0.46069267E+03  0.99999879E+00  0.17948545E+04  0.12121985E-05  0.17964706E+04  0.46721559E+03  0.99848470E+00  0.14963671E-02  0.50755060E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.64799254E-02  0.53939394E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.36374643E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11441640E+03  0.12104668E-03  0.89307379E+03  0.99987764E+00  0.17919742E+04  0.13157784E-05  0.45758219E+03  0.99999881E+00  0.17916939E+04  0.11884212E-05  0.17933127E+04  0.46721136E+03  0.99848209E+00  0.14991470E-02  0.53983854E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.64038594E-02  0.54747475E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.35325560E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11450414E+03  0.12855170E-03  0.88073037E+03  0.99987018E+00  0.17889272E+04  0.12716885E-05  0.45454190E+03  0.99999883E+00  0.17886545E+04  0.11653203E-05  0.17902759E+04  0.46720735E+03  0.99847967E+00  0.15017395E-02  0.57389971E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.63296034E-02  0.55555556E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.34321086E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11458755E+03  0.13638956E-03  0.86874016E+03  0.99986238E+00  0.17859943E+04  0.12299621E-05  0.45156903E+03  0.99999886E+00  0.17857290E+04  0.11428753E-05  0.17873528E+04  0.46720355E+03  0.99847742E+00  0.15041565E-02  0.60983873E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.20000000E-01  0.62570941E-02  0.56363636E+01  0.10000000E+14  0.17200000E+06 -0.50000000E+02 -0.33358659E+06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50000000E-01  0.11466684E+03  0.14457000E-03  0.85708741E+03  0.99985424E+00  0.17831686E+04  0.11904246E-05  0.44866099E+03  0.99999888E+00  0.17829104E+04  0.11210656E-05  0.17845366E+04  0.46719995E+03  0.99847533E+00  0.15064089E-02  0.64777035E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
