  0.10555556E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11425783E+03  0.46129171E-04  0.13211180E+04  0.20039441E-03  0.18075572E+04  0.99975348E+00  0.58344500E+03  0.99905960E+00  0.13214711E+04  0.94039730E-03  0.13231062E+04  0.21023553E+03  0.99583733E+00  0.39883651E-02  0.36724498E-06  0.00000000E+00  0.00000000E+00  0.19196310E-01  0.00000000E+00  0.55431815E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11455729E+03  0.53744154E-04  0.13126945E+04  0.23013920E-03  0.17605559E+04  0.99971612E+00  0.57631594E+03  0.99907749E+00  0.13130794E+04  0.92251066E-03  0.13147382E+04  0.21023234E+03  0.99580862E+00  0.40255738E-02  0.40160935E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54372963E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11479115E+03  0.61549289E-04  0.13054391E+04  0.26307327E-03  0.17187691E+04  0.99967538E+00  0.56989733E+03  0.99909469E+00  0.13058502E+04  0.90530760E-03  0.13075305E+04  0.21023288E+03  0.99578839E+00  0.40534649E-02  0.43450535E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53314979E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11497465E+03  0.69504872E-04  0.12990501E+04  0.29963697E-03  0.16812940E+04  0.99963086E+00  0.56407243E+03  0.99911092E+00  0.12994833E+04  0.88908074E-03  0.13011831E+04  0.21023594E+03  0.99577434E+00  0.40744072E-02  0.46604576E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52257804E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11511900E+03  0.77581204E-04  0.12933111E+04  0.34033770E-03  0.16474209E+04  0.99958208E+00  0.55874843E+03  0.99912604E+00  0.12937632E+04  0.87395914E-03  0.12954809E+04  0.21024073E+03  0.99576483E+00  0.40901275E-02  0.49634961E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51201351E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11523255E+03  0.85756755E-04  0.12880633E+04  0.38576483E-03  0.16165842E+04  0.99952848E+00  0.55385057E+03  0.99914002E+00  0.12885320E+04  0.85997773E-03  0.12902663E+04  0.21024670E+03  0.99575867E+00  0.41018975E-02  0.52553564E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50145522E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11532160E+03  0.94016685E-04  0.12831885E+04  0.43660795E-03  0.15883273E+04  0.99946938E+00  0.54931777E+03  0.99915288E+00  0.12836721E+04  0.84711845E-03  0.12854217E+04  0.21025347E+03  0.99575498E+00  0.41106622E-02  0.55371856E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49090221E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11539096E+03  0.10235139E-03  0.12785969E+04  0.49367849E-03  0.15622781E+04  0.99940397E+00  0.54509975E+03  0.99916467E+00  0.12790941E+04  0.83533486E-03  0.12808582E+04  0.21026078E+03  0.99575311E+00  0.41171363E-02  0.58100771E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48035348E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11544436E+03  0.11075599E-03  0.12742195E+04  0.55793962E-03  0.15381297E+04  0.99933130E+00  0.54115445E+03  0.99917543E+00  0.12747294E+04  0.82456582E-03  0.12765071E+04  0.21026844E+03  0.99575257E+00  0.41218540E-02  0.60750525E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46980755E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.10555556E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11548469E+03  0.11922905E-03  0.12700023E+04  0.63053886E-03  0.15156273E+04  0.99925023E+00  0.53744673E+03  0.99918525E+00  0.12705244E+04  0.81474572E-03  0.12723151E+04  0.21027632E+03  0.99575302E+00  0.41252260E-02  0.63330679E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45926356E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11419746E+03  0.51480810E-04  0.13210402E+04  0.22430793E-03  0.18047585E+04  0.99972421E+00  0.57618891E+03  0.99897472E+00  0.13214563E+04  0.10252795E-02  0.13230299E+04  0.21023737E+03  0.99583820E+00  0.39874895E-02  0.40853675E-06  0.00000000E+00  0.00000000E+00  0.54853148E-01  0.00000000E+00  0.55433318E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11448747E+03  0.59989692E-04  0.13126137E+04  0.25782477E-03  0.17577584E+04  0.99968219E+00  0.56918176E+03  0.99899406E+00  0.13130610E+04  0.10059417E-02  0.13146594E+04  0.21023425E+03  0.99580978E+00  0.40244190E-02  0.44679675E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54374888E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11471252E+03  0.68712422E-04  0.13053558E+04  0.29498841E-03  0.17159756E+04  0.99963630E+00  0.56287279E+03  0.99901267E+00  0.13058288E+04  0.98733336E-03  0.13074496E+04  0.21023485E+03  0.99578980E+00  0.40520624E-02  0.48342622E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53317321E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11488776E+03  0.77604567E-04  0.12989647E+04  0.33630941E-03  0.16785063E+04  0.99958609E+00  0.55714703E+03  0.99903023E+00  0.12994594E+04  0.96977300E-03  0.13011005E+04  0.21023797E+03  0.99577598E+00  0.40727849E-02  0.51855026E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52260558E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11502432E+03  0.86632875E-04  0.12932237E+04  0.38237755E-03  0.16446402E+04  0.99953099E+00  0.55191320E+03  0.99904660E+00  0.12937370E+04  0.95340212E-03  0.12953969E+04  0.21024281E+03  0.99576667E+00  0.40883094E-02  0.55230101E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51204511E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11513049E+03  0.95773232E-04  0.12879742E+04  0.43387972E-03  0.16138113E+04  0.99947035E+00  0.54709776E+03  0.99906174E+00  0.12885040E+04  0.93826006E-03  0.12901811E+04  0.21024883E+03  0.99576069E+00  0.40999046E-02  0.58481035E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50149085E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11521252E+03  0.10500897E-03  0.12830978E+04  0.49162159E-03  0.15855628E+04  0.99940337E+00  0.54264073E+03  0.99907567E+00  0.12836425E+04  0.92432853E-03  0.12853357E+04  0.21025564E+03  0.99575715E+00  0.41085137E-02  0.61620583E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49094180E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11527517E+03  0.11432952E-03  0.12785047E+04  0.55655456E-03  0.15595221E+04  0.99932912E+00  0.53849267E+03  0.99908844E+00  0.12790631E+04  0.91155827E-03  0.12807714E+04  0.21026298E+03  0.99575542E+00  0.41148435E-02  0.64660845E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48039703E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11532214E+03  0.12372898E-03  0.12741258E+04  0.62980896E-03  0.15353826E+04  0.99924646E+00  0.53461236E+03  0.99910012E+00  0.12746973E+04  0.89988414E-03  0.12764198E+04  0.21027067E+03  0.99575501E+00  0.41194363E-02  0.67613286E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46985496E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11111111E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11535627E+03  0.13320611E-03  0.12699073E+04  0.71273902E-03  0.15128890E+04  0.99915405E+00  0.53096514E+03  0.99911076E+00  0.12704914E+04  0.88923522E-03  0.12722273E+04  0.21027857E+03  0.99575557E+00  0.41226923E-02  0.70488436E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45931483E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11413331E+03  0.57187665E-04  0.13209590E+04  0.24996453E-03  0.18018204E+04  0.99969285E+00  0.56851524E+03  0.99888850E+00  0.13214402E+04  0.11114954E-02  0.13229504E+04  0.21023930E+03  0.99583912E+00  0.39865672E-02  0.45229507E-06  0.00000000E+00  0.00000000E+00  0.95521230E-01  0.00000000E+00  0.55434908E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11441330E+03  0.66652081E-04  0.13125294E+04  0.28757928E-03  0.17548215E+04  0.99964577E+00  0.56163773E+03  0.99890929E+00  0.13130413E+04  0.10907125E-02  0.13145772E+04  0.21023626E+03  0.99581100E+00  0.40232020E-02  0.49469029E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54376926E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11462900E+03  0.76355971E-04  0.13052689E+04  0.32935019E-03  0.17130427E+04  0.99959429E+00  0.55544528E+03  0.99892930E+00  0.13058060E+04  0.10707028E-02  0.13073653E+04  0.21023693E+03  0.99579129E+00  0.40505841E-02  0.53528378E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53319802E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11479547E+03  0.86249831E-04  0.12988754E+04  0.37586767E-03  0.16755794E+04  0.99953788E+00  0.54982486E+03  0.99894819E+00  0.12994339E+04  0.10518113E-02  0.13010144E+04  0.21024012E+03  0.99577771E+00  0.40710747E-02  0.57421364E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52263474E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11492375E+03  0.96296603E-04  0.12931323E+04  0.42781567E-03  0.16417206E+04  0.99947589E+00  0.54468679E+03  0.99896581E+00  0.12937093E+04  0.10341920E-02  0.12953093E+04  0.21024501E+03  0.99576861E+00  0.40863929E-02  0.61162585E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51207858E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11502208E+03  0.10646939E-03  0.12878809E+04  0.48599292E-03  0.16108997E+04  0.99940754E+00  0.53995888E+03  0.99898211E+00  0.12884744E+04  0.10178890E-02  0.12900924E+04  0.21025107E+03  0.99576281E+00  0.40978039E-02  0.64766614E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50152857E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11509663E+03  0.11674960E-03  0.12830029E+04  0.55133893E-03  0.15826599E+04  0.99933191E+00  0.53558228E+03  0.99899712E+00  0.12836112E+04  0.10028841E-02  0.12852460E+04  0.21025792E+03  0.99575944E+00  0.41062480E-02  0.68247553E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49098372E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.91111111E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11515215E+03  0.12712538E-03  0.12784082E+04  0.62496640E-03  0.15566283E+04  0.99924791E+00  0.53150846E+03  0.99901087E+00  0.12790305E+04  0.98912506E-03  0.12806810E+04  0.21026530E+03  0.99575785E+00  0.41124307E-02  0.71618816E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.48044310E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.95555556E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11519226E+03  0.13759040E-03  0.12740278E+04  0.70820169E-03  0.15324979E+04  0.99915421E+00  0.52769707E+03  0.99902346E+00  0.12746634E+04  0.97654338E-03  0.12763287E+04  0.21027302E+03  0.99575758E+00  0.41168856E-02  0.74892972E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.46990520E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.11666667E+00  0.10000000E+02 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11521980E+03  0.14814270E-03  0.12698079E+04  0.80263737E-03  0.15100138E+04  0.99904922E+00  0.52411410E+03  0.99903494E+00  0.12704566E+04  0.96506288E-03  0.12721359E+04  0.21028095E+03  0.99575826E+00  0.41200230E-02  0.78081846E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.45936911E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.60000000E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11406528E+03  0.63262931E-04  0.13208745E+04  0.27745531E-03  0.17987436E+04  0.99965928E+00  0.56041463E+03  0.99880128E+00  0.13214230E+04  0.11987225E-02  0.13228678E+04  0.21024132E+03  0.99584009E+00  0.39855980E-02  0.49857511E-06  0.00000000E+00  0.00000000E+00  0.14215384E+00  0.00000000E+00  0.55436588E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.64444444E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11433466E+03  0.73747146E-04  0.13124416E+04  0.31951885E-03  0.17517457E+04  0.99960673E+00  0.55367478E+03  0.99882349E+00  0.13130203E+04  0.11765074E-02  0.13144918E+04  0.21023838E+03  0.99581229E+00  0.40219222E-02  0.54535155E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.54379080E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.68888889E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11454045E+03  0.84498516E-04  0.13051783E+04  0.36630560E-03  0.17099710E+04  0.99954920E+00  0.54760602E+03  0.99884489E+00  0.13057817E+04  0.11551070E-02  0.13072776E+04  0.21023912E+03  0.99579286E+00  0.40490292E-02  0.59014594E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.53322423E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.73333333E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11469761E+03  0.95462112E-04  0.12987823E+04  0.41849696E-03  0.16725137E+04  0.99948604E+00  0.54209736E+03  0.99886511E+00  0.12994069E+04  0.11348927E-02  0.13009248E+04  0.21024237E+03  0.99577952E+00  0.40692758E-02  0.63311001E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.52266556E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.77777778E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11481712E+03  0.10659679E-03  0.12930371E+04  0.47688454E-03  0.16386624E+04  0.99941652E+00  0.53706085E+03  0.99888397E+00  0.12936800E+04  0.11160317E-02  0.12952183E+04  0.21024732E+03  0.99577064E+00  0.40843771E-02  0.67440432E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.51211395E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.82222222E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11490712E+03  0.11787269E-03  0.12877837E+04  0.54239554E-03  0.16078500E+04  0.99933973E+00  0.53242575E+03  0.99890143E+00  0.12884430E+04  0.10985728E-02  0.12900001E+04  0.21025342E+03  0.99576504E+00  0.40955945E-02  0.71418922E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.50156844E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
  0.12222222E+00  0.86666667E+01 -0.90000000E+03  0.10000000E+04  0.50000000E+03 -0.90000000E+03 -0.15000000E+03  0.10000000E+07  0.10000000E+07  0.11497374E+03  0.12926913E-03  0.12829038E+04  0.61612385E-03  0.15796192E+04  0.99925461E+00  0.52813440E+03  0.99891750E+00  0.12835782E+04  0.10824980E-02  0.12851527E+04  0.21026032E+03  0.99576184E+00  0.41038651E-02  0.75262008E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.49102804E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
