# HIGGS + TOP BRANCHING RATIOS IN SLHA FORMAT
# Info about decay package
BLOCK DCINFO   # Program information
     1   NMSSMTools # Decay package
     2   4.1.2      # Version number
#           PDG          Width
DECAY        25     3.84584919E-02   # Lightest neutral Higgs scalar
     2.40978727E-05    3     1000045         4        -4   # BR(~g -> ~chi_50 c  cb)
     8.61988619E-03    3     1000022         5        -5   # BR(~g -> ~chi_10 b  bb)
     7.30462877E-03    3     1000023         5        -5   # BR(~g -> ~chi_20 b  bb)
     5.30848943E-02    3     1000025         5        -5   # BR(~g -> ~chi_30 b  bb)
     3.01640239E-06    3     1000035         5        -5   # BR(~g -> ~chi_40 b  bb)
     3.32578714E-05    3     1000045         5        -5   # BR(~g -> ~chi_50 b  bb)
     1.03060446E-02    3     1000022         6        -6   # BR(~g -> ~chi_10 t  tb)
     8.53508590E-03    3     1000023         6        -6   # BR(~g -> ~chi_20 t  tb)
     7.46288189E-03    3     1000025         6        -6   # BR(~g -> ~chi_30 t  tb)
     1.12193886E-01    3     1000024         1        -2   # BR(~g -> ~chi_1+ d  ub)
     1.12193886E-01    3    -1000024         2        -1   # BR(~g -> ~chi_1- u  db)
     6.34384892E-05    3     1000037         1        -2   # BR(~g -> ~chi_2+ d  ub)
     6.34384892E-05    3    -1000037         2        -1   # BR(~g -> ~chi_2- u  db)
     1.12193886E-01    3     1000024         3        -4   # BR(~g -> ~chi_1+ s  cb)
     1.12193886E-01    3    -1000024         4        -3   # BR(~g -> ~chi_1- c  sb)
     6.34384892E-05    3     1000037         3        -4   # BR(~g -> ~chi_2+ s  cb)
     6.34384892E-05    3    -1000037         4        -3   # BR(~g -> ~chi_2- c  sb)
     5.38890267E-02    3     1000024         5        -6   # BR(~g -> ~chi_1+ b  tb)
     5.38890267E-02    3    -1000024         6        -5   # BR(~g -> ~chi_1- t  bb)
#         PDG            Width
DECAY   1000011     1.49842388E-01   # selectron_L
#                    selectron_L 2-body decays
#          BR         NDA      ID1       ID2
     2.30179838E-01    2     1000022        11   # BR(~e_L -> ~chi_10 e-)   
     6.52307371E-01    2     1000023        11   # BR(~e_L -> ~chi_20 e-)   
     3.00212184E-02    2     1000025        11   # BR(~e_L -> ~chi_30 e-)  
     8.74915722E-02    2    -1000024        12   # BR(~e_L -> ~chi_1- nu_e)
#         PDG            Width
DECAY   2000011     6.30572673E-01   # selectron_R
#                    selectron_R 2-body decays
#          BR         NDA      ID1       ID2
     4.53073568E-01    2     1000022        11   # BR(~e_R -> ~chi_10 e-)
     5.46897876E-01    2     1000023        11   # BR(~e_R -> ~chi_20 e-)
     2.85563429E-05    2     1000025        11   # BR(~e_R -> ~chi_30 e-)
#         PDG            Width
DECAY   1000013     1.49842388E-01   # smuon_L
#                    smuon_L 2-body decays
#          BR         NDA      ID1       ID2
     2.30179838E-01    2     1000022        13   # BR(~mu_L -> ~chi_10 mu-)
     6.52307371E-01    2     1000023        13   # BR(~mu_L -> ~chi_20 mu-)
     3.00212184E-02    2     1000025        13   # BR(~mu_L -> ~chi_30 mu-)
     8.74915722E-02    2    -1000024        14   # BR(~mu_L -> ~chi_1- nu_mu)
#         PDG            Width
DECAY   2000013     6.30572673E-01   # smuon_R
#                    smuon_R 2-body decays
#          BR         NDA      ID1       ID2
     4.53073568E-01    2     1000022        13   # BR(~mu_R -> ~chi_10 mu-)
     5.46897876E-01    2     1000023        13   # BR(~mu_R -> ~chi_20 mu-)
     2.85563429E-05    2     1000025        13   # BR(~mu_R -> ~chi_30 mu-)
#         PDG            Width
DECAY   1000015     3.24545908E-01   # stau_1
#                    stau1 2-body decays
#          BR         NDA      ID1       ID2
     4.28101455E-01    2     1000022        15   # BR(~tau_1 -> ~chi_10  tau-)
     5.71898545E-01    2     1000023        15   # BR(~tau_1 -> ~chi_20  tau-)
#         PDG            Width
DECAY   2000015     4.87254002E-01   # stau_2
#                    stau_2 2-body decays
#          BR         NDA      ID1       ID2
     3.70777190E-01    2     1000022        15   # BR(~tau_2 -> ~chi_10  tau-)
     5.23666458E-01    2     1000023        15   # BR(~tau_2 -> ~chi_20  tau-)
     3.31629179E-02    2     1000025        15   # BR(~tau_2 -> ~chi_30  tau-)
     7.23934342E-02    2    -1000024        16   # BR(~tau_2 -> ~chi_1-  nu_tau)
#         PDG            Width
DECAY   1000012     1.83318827E-01   # snu_eL
#                    snu_eL 2-body decays
#          BR         NDA      ID1       ID2
     6.17965011E-01    2     1000022        12   # BR(~nu_eL -> ~chi_10 nu_e)
     3.82034989E-01    2     1000023        12   # BR(~nu_eL -> ~chi_20 nu_e)
#         PDG            Width
DECAY   1000014     1.83318827E-01   # snu_muL
#                    snu_muL 2-body decays
#          BR         NDA      ID1       ID2
     6.17965011E-01    2     1000022        14   # BR(~nu_muL -> ~chi_10 nu_mu)
     3.82034989E-01    2     1000023        14   # BR(~nu_muL -> ~chi_20 nu_mu)
#         PDG            Width
DECAY   1000016     1.83318827E-01   # snu_tauL
#                    sbu_tauL 2-body decays
#          BR         NDA      ID1       ID2
     6.17965011E-01    2     1000022        16   # BR(~nu_tauL -> ~chi_10 nu_tau)
     3.82034989E-01    2     1000023        16   # BR(~nu_tauL -> ~chi_20 nu_tau)
#         PDG            Width
DECAY   1000002     3.44047281E+01   # sup_L
#                    sup_L 2-body decays
#          BR         NDA      ID1       ID2
     7.24891450E-06    2     1000022         2   # BR(~u_L -> ~chi_10 u)
     3.14033923E-03    2     1000023         2   # BR(~u_L -> ~chi_20 u)
     1.06114172E-01    2     1000025         2   # BR(~u_L -> ~chi_30 u)
     4.98080727E-05    2     1000035         2   # BR(~u_L -> ~chi_40 u)
     2.37466480E-03    2     1000045         2   # BR(~u_L -> ~chi_50 u)
     2.11975347E-01    2     1000024         1   # BR(~u_L -> ~chi_1+ d)
     4.26469618E-03    2     1000037         1   # BR(~u_L -> ~chi_2+ d)
     6.72073724E-01    2     1000021         2   # BR(~u_L -> ~g      u)
#         PDG            Width
DECAY   2000002     2.53901225E+01   # sup_R
#                    sup_R 2-body decays
#          BR         NDA      ID1       ID2
     3.59910182E-02    2     1000022         2   # BR(~u_R -> ~chi_10 u)
     5.06347599E-02    2     1000023         2   # BR(~u_R -> ~chi_20 u)
     4.78155993E-04    2     1000025         2   # BR(~u_R -> ~chi_30 u)
     1.90960050E-05    2     1000035         2   # BR(~u_R -> ~chi_40 u)
     3.47299005E-04    2     1000045         2   # BR(~u_R -> ~chi_50 u)
     9.12529671E-01    2     1000021         2   # BR(~u_R -> ~g      u)
#         PDG            Width
DECAY   1000001     3.45055733E+01   # sdown_L
#                    sdown_L 2-body decays
#          BR         NDA      ID1       ID2
     6.19914006E-03    2     1000022         1   # BR(~d_L -> ~chi_10 d)
     1.64600475E-03    2     1000023         1   # BR(~d_L -> ~chi_20 d)
     9.99991993E-02    2     1000025         1   # BR(~d_L -> ~chi_30 d)
     7.99391784E-05    2     1000035         1   # BR(~d_L -> ~chi_40 d)
     3.22379957E-03    2     1000045         1   # BR(~d_L -> ~chi_50 d)
     2.05419992E-01    2    -1000024         2   # BR(~d_L -> ~chi_1- u)
     7.89188123E-03    2    -1000037         2   # BR(~d_L -> ~chi_2- u)
     6.75540044E-01    2     1000021         1   # BR(~d_L -> ~g      d)
#         PDG            Width
DECAY   2000001     2.37811535E+01   # sdown_R
#                    sdown_R 2-body decays
#          BR         NDA      ID1       ID2
     9.61195039E-03    2     1000022         1   # BR(~d_R -> ~chi_10 d)
     1.35228436E-02    2     1000023         1   # BR(~d_R -> ~chi_20 d)
     1.27706295E-04    2     1000025         1   # BR(~d_R -> ~chi_30 d)
     5.10405613E-06    2     1000035         1   # BR(~d_R -> ~chi_40 d)
     9.28279442E-05    2     1000045         1   # BR(~d_R -> ~chi_50 d)
     9.76639568E-01    2     1000021         1   # BR(~d_R -> ~g      d)
#         PDG            Width
DECAY   1000004     3.44047281E+01   # scharm_L
#                    scharm_L 2-body decays
#          BR         NDA      ID1       ID2
     7.24891450E-06    2     1000022         4   # BR(~c_L -> ~chi_10 c)
     3.14033923E-03    2     1000023         4   # BR(~c_L -> ~chi_20 c)
     1.06114172E-01    2     1000025         4   # BR(~c_L -> ~chi_30 c)
     4.98080727E-05    2     1000035         4   # BR(~c_L -> ~chi_40 c)
     2.37466480E-03    2     1000045         4   # BR(~c_L -> ~chi_50 c)
     2.11975347E-01    2     1000024         3   # BR(~c_L -> ~chi_1+ s)
     4.26469618E-03    2     1000037         3   # BR(~c_L -> ~chi_2+ s)
     6.72073724E-01    2     1000021         4   # BR(~c_L -> ~g      c)
#         PDG            Width
DECAY   2000004     2.53901225E+01   # scharm_R
#                    scharm_R 2-body decays
#          BR         NDA      ID1       ID2
     3.59910182E-02    2     1000022         4   # BR(~c_R -> ~chi_10 c)
     5.06347599E-02    2     1000023         4   # BR(~c_R -> ~chi_20 c)
     4.78155993E-04    2     1000025         4   # BR(~c_R -> ~chi_30 c)
     1.90960050E-05    2     1000035         4   # BR(~c_R -> ~chi_40 c)
     3.47299005E-04    2     1000045         4   # BR(~c_R -> ~chi_50 c)
     9.12529671E-01    2     1000021         4   # BR(~c_R -> ~g      c)
#         PDG            Width
DECAY   1000003     3.45055733E+01   # sstrange_L
#                    sstrange_L 2-body decays
#          BR         NDA      ID1       ID2
     6.19914006E-03    2     1000022         3   # BR(~s_L -> ~chi_10 s)
     1.64600475E-03    2     1000023         3   # BR(~s_L -> ~chi_20 s)
     9.99991993E-02    2     1000025         3   # BR(~s_L -> ~chi_30 s)
     7.99391784E-05    2     1000035         3   # BR(~s_L -> ~chi_40 s)
     3.22379957E-03    2     1000045         3   # BR(~s_L -> ~chi_50 s)
     2.05419992E-01    2    -1000024         4   # BR(~s_L -> ~chi_1- c)
     7.89188123E-03    2    -1000037         4   # BR(~s_L -> ~chi_2- c)
     6.75540044E-01    2     1000021         3   # BR(~s_L -> ~g      s)
#         PDG            Width
DECAY   2000003     2.37811535E+01   # sstrange_R
#                    sstrange_R 2-body decays
#          BR         NDA      ID1       ID2
     9.61195039E-03    2     1000022         3   # BR(~s_R -> ~chi_10 s)
     1.35228436E-02    2     1000023         3   # BR(~s_R -> ~chi_20 s)
     1.27706295E-04    2     1000025         3   # BR(~s_R -> ~chi_30 s)
     5.10405613E-06    2     1000035         3   # BR(~s_R -> ~chi_40 s)
     9.28279442E-05    2     1000045         3   # BR(~s_R -> ~chi_50 s)
     9.76639568E-01    2     1000021         3   # BR(~s_R -> ~g      s)
#         PDG            Width
DECAY   1000006     1.16050993E+01   # stop1
#                    stop1 2-body decays
#          BR         NDA      ID1       ID2
     1.04577242E-01    2     1000022         6   # BR(~t_1 -> ~chi_10 t )
     3.38458487E-02    2     1000023         6   # BR(~t_1 -> ~chi_20 t )
     1.55286042E-01    2     1000025         6   # BR(~t_1 -> ~chi_30 t )
     1.73100180E-01    2     1000035         6   # BR(~t_1 -> ~chi_40 t )
     3.25612289E-02    2     1000045         6   # BR(~t_1 -> ~chi_50 t )
     3.78013393E-01    2     1000024         5   # BR(~t_1 -> ~chi_1+ b )
     1.22616066E-01    2     1000037         5   # BR(~t_1 -> ~chi_2+ b )
#         PDG            Width
DECAY   2000006     9.47493440E+01   # stop2
#                    stop2 2-body decays
#          BR         NDA      ID1       ID2
     3.98795028E-03    2     1000022         6   # BR(~t_2 -> ~chi_10 t )
     1.35321583E-02    2     1000023         6   # BR(~t_2 -> ~chi_20 t )
     1.48774201E-02    2     1000025         6   # BR(~t_2 -> ~chi_30 t )
     5.19461237E-02    2     1000035         6   # BR(~t_2 -> ~chi_40 t )
     8.50656976E-02    2     1000045         6   # BR(~t_2 -> ~chi_50 t )
     2.39074983E-02    2     1000024         5   # BR(~t_2 -> ~chi_1+ b )
     8.65095221E-02    2     1000037         5   # BR(~t_2 -> ~chi_2+ b )
     3.18202796E-01    2     1000021         6   # BR(~t_2 -> ~g      t )
     2.31118533E-07    2     1000006        25   # BR(~t_2 -> ~t_1    H1 )
     2.58542112E-08    2     1000006        35   # BR(~t_2 -> ~t_1    H2 )
     1.00686174E-06    2     1000006        36   # BR(~t_2 -> ~t_1    A1 )
     2.76919390E-01    2     1000006        23   # BR(~t_2 -> ~t_1    Z )
     6.12547454E-02    2     1000005        24   # BR(~t_2 -> ~b_1    W+)
     6.37954347E-02    2     2000005        24   # BR(~t_2 -> ~b_2    W+)
#         PDG            Width
DECAY   1000005     3.97108312E+01   # sbottom1
#                    sbottom1 2-body decays
#          BR         NDA      ID1       ID2
     5.59803997E-03    2     1000022         5   # BR(~b_1 -> ~chi_10 b )
     5.31451452E-03    2     1000023         5   # BR(~b_1 -> ~chi_20 b )
     3.99702370E-02    2     1000025         5   # BR(~b_1 -> ~chi_30 b )
     4.51302834E-05    2     1000035         5   # BR(~b_1 -> ~chi_40 b )
     7.07462037E-04    2     1000045         5   # BR(~b_1 -> ~chi_50 b )
     8.13863447E-02    2    -1000024         6   # BR(~b_1 -> ~chi_1- t )
     9.57972192E-02    2    -1000037         6   # BR(~b_1 -> ~chi_2- t )
     5.81106019E-01    2     1000021         5   # BR(~b_1 -> ~g      b )
     1.90075034E-01    2     1000006       -24   # BR(~b_1 -> ~t_1    W-)
#         PDG            Width
DECAY   2000005     4.48094946E+01   # sbottom2
#                    sbottom2 2-body decays
#          BR         NDA      ID1       ID2
     4.88404746E-03    2     1000022         5   # BR(~b_2 -> ~chi_10 b )
     3.70925898E-03    2     1000023         5   # BR(~b_2 -> ~chi_20 b )
     4.08502587E-02    2     1000025         5   # BR(~b_2 -> ~chi_30 b )
     2.33409109E-04    2     1000035         5   # BR(~b_2 -> ~chi_40 b )
     1.98990044E-03    2     1000045         5   # BR(~b_2 -> ~chi_50 b )
     8.34802733E-02    2    -1000024         6   # BR(~b_2 -> ~chi_1- t )
     1.09840485E-01    2    -1000037         6   # BR(~b_2 -> ~chi_2- t )
     5.23265507E-01    2     1000021         5   # BR(~b_2 -> ~g      b )
     2.31673289E-01    2     1000006       -24   # BR(~b_2 -> ~t_1    W-)
