 # mh   HBres   channel   obsratio   ncombined   chisq_wo_uncertainty   chisq_w_uncertainty channel(chisq)
 #------------------------------------------------------------------------------------------#
   100.00000000000000                0           1   3.6541666666666668                1   1000000.0000000000        1000000.0000000000                1
   100.20000000000000                0           1   3.6507962962962965                1   1000000.0000000000        1000000.0000000000                1
   100.40000000000001                0           1   3.6474259259259258                1   1000000.0000000000        1000000.0000000000                1
   100.59999999999999                0           1   3.6610046511627901                1   1000000.0000000000        1000000.0000000000                1
   100.80000000000000                0           1   3.6919624413145535                1   1000000.0000000000        1000000.0000000000                1
   101.00000000000000                0           1   3.7235071090047396                1   1000000.0000000000        1000000.0000000000                1
   101.20000000000000                0           1   3.6440668523676867                1   1000000.0000000000        1000000.0000000000                1
   101.40000000000001                0           1   3.5678070973612352                1   1000000.0000000000        1000000.0000000000                1
   101.59999999999999                0           1   3.5483514492753607                1   1000000.0000000000        1000000.0000000000                1
   101.80000000000000                0           1   3.5840109890109884                1   1000000.0000000000        1000000.0000000000                1
   102.00000000000000                0           1   3.6204629629629634                1   1000000.0000000000        1000000.0000000000                1
   102.20000000000000                0           1   3.6037453874538743                1   1000000.0000000000        1000000.0000000000                1
   102.40000000000001                0           1   3.5871507352941174                1   1000000.0000000000        1000000.0000000000                1
   102.59999999999999                0           1   3.5706776556776560                1   1000000.0000000000        1000000.0000000000                1
   102.80000000000000                0           1   3.5543248175182485                1   1000000.0000000000        1000000.0000000000                1
   103.00000000000000                0           1   3.5380909090909087                1   1000000.0000000000        1000000.0000000000                1
   103.20000000000000                0           1   3.5672110091743123                1   1000000.0000000000        1000000.0000000000                1
   103.40000000000001                0           1   3.5968703703703713                1   1000000.0000000000        1000000.0000000000                1
   103.59999999999999                0           1   3.5703587856485761                1   1000000.0000000000        1000000.0000000000                1
   103.80000000000000                0           1   3.4899549954995512                1   1000000.0000000000        1000000.0000000000                1
   104.00000000000000                0           1   3.4129515418502199                1   1000000.0000000000        1000000.0000000000                1
   104.20000000000000                0           1   3.5537741046831979                1   1000000.0000000000        1000000.0000000000                1
   104.40000000000001                0           1   3.7070182166826511                1   1000000.0000000000        1000000.0000000000                1
   104.59999999999999                0           1   3.8056945812807874                1   1000000.0000000000        1000000.0000000000                1
   104.80000000000000                0           1   3.8399402985074618                1   1000000.0000000000        1000000.0000000000                1
   105.00000000000000                0           1   3.8748743718592964                1   1000000.0000000000        1000000.0000000000                1
   105.20000000000000                0           1   3.7930837438423635                1   1000000.0000000000        1000000.0000000000                1
   105.40000000000001                0           1   3.7144541062801917                1   1000000.0000000000        1000000.0000000000                1
   105.59999999999999                0           1   3.6250613786591157                1   1000000.0000000000        1000000.0000000000                1
   105.80000000000000                0           1   3.5266053357865701                1   1000000.0000000000        1000000.0000000000                1
