 # generated with HiggsBounds version 4.0.0 on 03.09.2013 at 11:40
 # settings: LandH, part
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   HBresult   : scenario allowed flag (1: allowed, 0: excluded, -1: unphysical)
 #   chan       : most sensitive channel (see below). chan=0 if no channel applies
 #   obsratio   : ratio [sig x BR]_model/[sig x BR]_limit (<1: allowed, >1: excluded)
 #   ncomb      : number of Higgs bosons combined in most sensitive channel
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 # channel numbers used in this file
 #           1 : (e e)->(h1)Z->(b b-bar)Z   (hep-ex/0602042, table 14b (LEP))
 #         145 : (p p)->V h1->b b (CMS-PAS-HIG-12-044)
 #         256 : (p p)->h1->Z Z-> l l l l (low mass) where h1 is SM-like (CMS-PAS-HIG-13-002)
 #         313 :(p p)->h+..., h=1 where h is SM-like (CMS-PAS-HIG-12-045)
 #         349 : (p p)->h1->tau tau (CMS-PAS-HIG-12-050)
 #         350 : (p p)->h2->tau tau (CMS-PAS-HIG-12-050)
 #         351 : (p p)->h3->tau tau (CMS-PAS-HIG-12-050)
 #         394 : (p p)->h1+...->gamma gamma+... where h1 is SM-like (CMS-PAS-HIG-13-001)
 #         432 : t->(H1+)b->tau nu b   (ATLAS-CONF-2013-090)
 # (for full list of processes, see Key.dat)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)  HBresult  chan    obsratio     ncomb   additional(1)   additional(2)
 #
            49     89.1373         132.293         90.0000         120.614         0   351     4.16552         1     90.0000         14.0000    
            50     89.1659         132.269         90.0000         120.660         0   351     4.32123         1     90.0000         14.2500    
            51     89.1931         132.247         90.0000         120.707         0   351     4.47973         1     90.0000         14.5000    
            52     89.2190         132.226         90.0000         120.753         0   351     4.64103         1     90.0000         14.7500    
            53     89.2437         132.206         90.0000         120.801         0   351     4.80513         1     90.0000         15.0000    
            54     73.8857         152.557         92.5000         120.222         0     1     14.3413         1     92.5000         2.00000    
            55     75.5586         149.634         92.5000         120.444         0     1     12.2540         1     92.5000         2.25000    
            56     77.1984         147.280         92.5000         120.607         0     1     10.7532         1     92.5000         2.50000    
            57     78.7150         145.348         92.5000         120.730         0     1     9.42198         1     92.5000         2.75000    
            58     80.0792         143.739         92.5000         120.827         0     1     8.05868         1     92.5000         3.00000    
            59     81.2899         142.385         92.5000         120.906         0     1     6.59814         1     92.5000         3.25000    
            60     82.3577         141.235         92.5000         120.971         0     1     5.53241         1     92.5000         3.50000    
            61     83.2975         140.250         92.5000         121.027         0   432     4.44263         1     92.5000         3.75000    
            62     84.1248         139.402         92.5000         121.077         0   432     3.99921         1     92.5000         4.00000    
            63     84.8542         138.665         92.5000         121.121         0   432     3.63361         1     92.5000         4.25000    
            64     85.4988         138.029         92.5000         121.161         0   432     3.33069         1     92.5000         4.50000    
            65     86.0700         137.471         92.5000         121.198         0   432     3.07880         1     92.5000         4.75000    
            66     86.5776         136.979         92.5000         121.233         0   432     2.86887         1     92.5000         5.00000    
            67     87.0303         136.543         92.5000         121.266         0   432     2.69377         1     92.5000         5.25000    
            68     87.4351         136.155         92.5000         121.298         0   432     2.54787         1     92.5000         5.50000    
            69     87.7983         135.809         92.5000         121.330         0   432     2.42664         1     92.5000         5.75000    
            70     88.1251         135.499         92.5000         121.360         0   432     2.32644         1     92.5000         6.00000    
            71     88.4200         135.221         92.5000         121.390         0   432     2.24432         1     92.5000         6.25000    
            72     88.6870         134.970         92.5000         121.420         0   432     2.17785         1     92.5000         6.50000    
            73     88.9292         134.743         92.5000         121.450         0   432     2.12503         1     92.5000         6.75000    
            74     89.1496         134.538         92.5000         121.480         0   432     2.08418         1     92.5000         7.00000    
            75     89.3507         134.351         92.5000         121.510         0   432     2.05392         1     92.5000         7.25000    
            76     89.5346         134.181         92.5000         121.540         0   432     2.03307         1     92.5000         7.50000    
            77     89.7031         134.025         92.5000         121.571         0   432     2.02065         1     92.5000         7.75000    
            78     89.8579         133.883         92.5000         121.602         0   432     2.01579         1     92.5000         8.00000    
            79     90.0004         133.752         92.5000         121.633         0   432     2.01778         1     92.5000         8.25000    
            80     90.1318         133.632         92.5000         121.664         0   432     2.02600         1     92.5000         8.50000    
            81     90.2533         133.521         92.5000         121.696         0   432     2.03989         1     92.5000         8.75000    
            82     90.3658         133.419         92.5000         121.729         0   432     2.05900         1     92.5000         9.00000    
            83     90.4702         133.324         92.5000         121.762         0   432     2.08292         1     92.5000         9.25000    
            84     90.5672         133.237         92.5000         121.795         0   432     2.11128         1     92.5000         9.50000    
            85     90.6574         133.156         92.5000         121.829         0   432     2.14376         1     92.5000         9.75000    
            86     90.7416         133.080         92.5000         121.864         0   432     2.18010         1     92.5000         10.0000    
            87     90.8202         133.010         92.5000         121.899         0   432     2.22004         1     92.5000         10.2500    
            88     90.8936         132.944         92.5000         121.935         0   432     2.26335         1     92.5000         10.5000    
            89     90.9624         132.883         92.5000         121.971         0   432     2.30984         1     92.5000         10.7500    
            90     91.0269         132.826         92.5000         122.008         0   349     2.41532         1     92.5000         11.0000    
            91     91.0875         132.773         92.5000         122.046         0   349     2.52866         1     92.5000         11.2500    
            92     91.1445         132.723         92.5000         122.084         0   349     2.64470         1     92.5000         11.5000    
            93     91.1981         132.676         92.5000         122.123         0   349     2.76344         1     92.5000         11.7500    
            94     91.2486         132.632         92.5000         122.162         0   349     2.88487         1     92.5000         12.0000    
            95     91.2962         132.591         92.5000         122.202         0   349     3.00898         1     92.5000         12.2500    
            96     91.3412         132.552         92.5000         122.242         0   349     3.13577         1     92.5000         12.5000    
            97     91.3837         132.516         92.5000         122.284         0   349     3.26522         1     92.5000         12.7500    
            98     91.4240         132.481         92.5000         122.325         0   349     3.39735         1     92.5000         13.0000    
            99     91.4621         132.449         92.5000         122.368         0   349     3.53213         1     92.5000         13.2500    
           100     91.4983         132.418         92.5000         122.411         0   349     3.66957         1     92.5000         13.5000    
           101     91.5326         132.390         92.5000         122.455         0   349     3.80966         1     92.5000         13.7500    
           102     91.5652         132.362         92.5000         122.499         0   349     3.95240         1     92.5000         14.0000    
           103     91.5962         132.337         92.5000         122.544         0   349     4.09779         1     92.5000         14.2500    
           104     91.6257         132.312         92.5000         122.590         0   349     4.24582         1     92.5000         14.5000    
           105     91.6538         132.289         92.5000         122.636         0   349     4.39648         1     92.5000         14.7500    
           106     91.6806         132.267         92.5000         122.683         0   349     4.54978         1     92.5000         15.0000    
           107     75.1440         153.485         95.0000         122.155         0     1     13.9913         1     95.0000         2.00000    
           108     76.9348         150.505         95.0000         122.376         0     1     12.3219         1     95.0000         2.25000    
           109     78.6770         148.094         95.0000         122.537         0     1     10.5895         1     95.0000         2.50000    
           110     80.2832         146.106         95.0000         122.659         0     1     8.71024         1     95.0000         2.75000    
           111     81.7264         144.446         95.0000         122.755         0     1     7.18811         1     95.0000         3.00000    
           112     83.0070         143.043         95.0000         122.833         0     1     5.90267         1     95.0000         3.25000    
           113     84.1371         141.847         95.0000         122.898         0   432     4.82078         1     95.0000         3.50000    
           114     85.1326         140.820         95.0000         122.953         0   432     4.29726         1     95.0000         3.75000    
           115     86.0099         139.933         95.0000         123.002         0   432     3.86826         1     95.0000         4.00000    
           116     86.7844         139.160         95.0000         123.046         0   432     3.51460         1     95.0000         4.25000    
           117     87.4697         138.496         95.0000         123.085         0   432     3.22161         1     95.0000         4.50000    
           118     88.0778         137.907         95.0000         123.122         0   432     2.97800         1     95.0000         4.75000    
           119     88.6190         137.387         95.0000         123.157         0   432     2.77499         1     95.0000         5.00000    
           120     89.1021         136.926         95.0000         123.190         0   432     2.60567         1     95.0000         5.25000    
           121     89.5347         136.515         95.0000         123.221         0   432     2.46460         1     95.0000         5.50000    
           122     89.9232         136.147         95.0000         123.252         0   432     2.34738         1     95.0000         5.75000    
           123     90.2732         135.818         95.0000         123.282         0   432     2.25051         1     95.0000         6.00000    
           124     90.5894         135.521         95.0000         123.312         0   432     2.17110         1     95.0000         6.25000    
           125     90.8759         135.254         95.0000         123.342         0   432     2.10682         1     95.0000         6.50000    
           126     91.1361         135.011         95.0000         123.371         0   432     2.05573         1     95.0000         6.75000    
           127     91.3731         134.791         95.0000         123.401         0   432     2.01620         1     95.0000         7.00000    
           128     91.5895         134.591         95.0000         123.430         0   432     1.98691         1     95.0000         7.25000    
           129     91.7875         134.408         95.0000         123.460         0   432     1.96670         1     95.0000         7.50000    
           130     91.9691         134.241         95.0000         123.490         0   432     1.95462         1     95.0000         7.75000    
           131     92.1360         134.088         95.0000         123.520         0   432     1.94986         1     95.0000         8.00000    
           132     92.2897         133.947         95.0000         123.551         0   432     1.95170         1     95.0000         8.25000    
           133     92.4317         133.818         95.0000         123.582         0   432     1.95955         1     95.0000         8.50000    
           134     92.5629         133.698         95.0000         123.614         0   349     2.62658         2     95.0000         8.75000    
           135     92.6845         133.588         95.0000         123.646         0   349     2.78446         2     95.0000         9.00000    
           136     92.7973         133.486         95.0000         123.679         0   349     2.94721         2     95.0000         9.25000    
           137     92.9023         133.391         95.0000         123.712         0   349     3.11483         2     95.0000         9.50000    
           138     92.9999         133.303         95.0000         123.745         0   349     3.28729         2     95.0000         9.75000    
           139     93.0910         133.222         95.0000         123.779         0   432     2.10778         1     95.0000         10.0000    
           140     93.1761         133.145         95.0000         123.814         0   432     2.14624         1     95.0000         10.2500    
           141     93.2557         133.074         95.0000         123.849         0   432     2.18795         1     95.0000         10.5000    
           142     93.3303         133.008         95.0000         123.885         0   432     2.23272         1     95.0000         10.7500    
           143     93.4002         132.946         95.0000         123.921         0   349     2.34104         1     95.0000         11.0000    
           144     93.4659         132.888         95.0000         123.958         0   349     2.45364         1     95.0000         11.2500    
           145     93.5277         132.834         95.0000         123.996         0   349     2.56897         1     95.0000         11.5000    
           146     93.5858         132.783         95.0000         124.034         0   349     2.68701         1     95.0000         11.7500    
           147     93.6406         132.735         95.0000         124.073         0   349     2.80775         1     95.0000         12.0000    
           148     93.6923         132.690         95.0000         124.112         0   349     2.93119         1     95.0000         12.2500    
           149     93.7411         132.648         95.0000         124.152         0   349     3.05733         1     95.0000         12.5000    
           150     93.7873         132.608         95.0000         124.193         0   349     3.18615         1     95.0000         12.7500    
           151     93.8310         132.571         95.0000         124.234         0   349     3.31764         1     95.0000         13.0000    
           152     93.8725         132.535         95.0000         124.276         0   349     3.45182         1     95.0000         13.2500    
           153     93.9117         132.502         95.0000         124.319         0   349     3.58866         1     95.0000         13.5000    
           154     93.9490         132.470         95.0000         124.362         0   349     3.72816         1     95.0000         13.7500    
           155     93.9844         132.440         95.0000         124.406         0   349     3.87032         1     95.0000         14.0000    
           156     94.0181         132.412         95.0000         124.450         0   349     4.01514         1     95.0000         14.2500    
           157     94.0502         132.385         95.0000         124.495         0   349     4.16259         1     95.0000         14.5000    
           158     94.0807         132.360         95.0000         124.541         0   349     4.31270         1     95.0000         14.7500    
           159     94.1098         132.336         95.0000         124.587         0   349     4.46546         1     95.0000         15.0000    
           160     76.3741         154.451         97.5000         124.109         0     1     14.0762         1     97.5000         2.00000    
           161     78.2792         151.415         97.5000         124.328         0     1     12.3330         1     97.5000         2.25000    
           162     80.1212         148.949         97.5000         124.488         0     1     10.0053         1     97.5000         2.50000    
           163     81.8150         146.907         97.5000         124.609         0     1     7.92786         1     97.5000         2.75000    
           164     83.3358         145.195         97.5000         124.704         0   432     6.03862         1     97.5000         3.00000    
           165     84.6855         143.743         97.5000         124.781         0   432     5.27031         1     97.5000         3.25000    
           166     85.8775         142.502         97.5000         124.845         0   432     4.64988         1     97.5000         3.50000    
           167     86.9288         141.432         97.5000         124.900         0   432     4.14500         1     97.5000         3.75000    
           168     87.8564         140.505         97.5000         124.948         0   432     3.73126         1     97.5000         4.00000    
           169     88.6764         139.700         97.5000         124.991         0   432     3.39020         1     97.5000         4.25000    
           170     89.4031         139.001         97.5000         125.030         0   432     3.10766         1     97.5000         4.50000    
           171     90.0489         138.382         97.5000         125.067         0   432     2.87277         1     97.5000         4.75000    
           172     90.6245         137.833         97.5000         125.101         0   432     2.67703         1     97.5000         5.00000    
           173     91.1390         137.345         97.5000         125.133         0   432     2.51380         1     97.5000         5.25000    
           174     91.6004         136.910         97.5000         125.165         0   432     2.37779         1     97.5000         5.50000    
           175     92.0154         136.520         97.5000         125.195         0   432     2.26480         1     97.5000         5.75000    
           176     92.3897         136.169         97.5000         125.225         0   432     2.17140         1     97.5000         6.00000    
           177     92.7282         135.853         97.5000         125.254         0   432     2.09485         1     97.5000         6.25000    
           178     93.0353         135.567         97.5000         125.283         0   432     2.03286         1     97.5000         6.50000    
           179     93.3145         135.308         97.5000         125.313         0   432     1.98358         1     97.5000         6.75000    
           180     93.5691         135.073         97.5000         125.342         0   432     1.94545         1     97.5000         7.00000    
           181     93.8017         134.858         97.5000         125.371         0   432     1.91716         1     97.5000         7.25000    
           182     94.0148         134.662         97.5000         125.400         0   432     1.89763         1     97.5000         7.50000    
           183     94.2105         134.482         97.5000         125.430         0   349     2.00847         2     97.5000         7.75000    
           184     94.3904         134.317         97.5000         125.460         0   349     2.14670         2     97.5000         8.00000    
           185     94.5563         134.166         97.5000         125.490         0   349     2.29004         2     97.5000         8.25000    
           186     94.7095         134.026         97.5000         125.521         0   349     2.43845         2     97.5000         8.50000    
           187     94.8513         133.897         97.5000         125.552         0   349     2.59189         2     97.5000         8.75000    
           188     94.9828         133.778         97.5000         125.584         0   349     2.75032         2     97.5000         9.00000    
           189     95.1048         133.667         97.5000         125.616         0   349     2.91372         2     97.5000         9.25000    
           190     95.2184         133.565         97.5000         125.648         0   349     3.08206         2     97.5000         9.50000    
           191     95.3242         133.470         97.5000         125.682         0   349     3.25532         2     97.5000         9.75000    
           192     95.4229         133.381         97.5000         125.715         0   349     3.43347         2     97.5000         10.0000    
           193     95.5151         133.298         97.5000         125.749         0   432     2.06952         1     97.5000         10.2500    
           194     95.6014         133.221         97.5000         125.784         0   349     2.11527         1     97.5000         10.5000    
           195     95.6823         133.149         97.5000         125.820         0   349     2.22489         1     97.5000         10.7500    
           196     95.7582         133.082         97.5000         125.855         0   349     2.33738         1     97.5000         11.0000    
           197     95.8295         133.019         97.5000         125.892         0   349     2.45273         1     97.5000         11.2500    
           198     95.8966         132.959         97.5000         125.929         0   349     2.57092         1     97.5000         11.5000    
           199     95.9597         132.904         97.5000         125.967         0   349     2.69194         1     97.5000         11.7500    
           200     96.0193         132.852         97.5000         126.005         0   349     2.81579         1     97.5000         12.0000    
           201     96.0755         132.802         97.5000         126.044         0   349     2.94246         1     97.5000         12.2500    
           202     96.1286         132.756         97.5000         126.083         0   349     3.07194         1     97.5000         12.5000    
           203     96.1788         132.713         97.5000         126.123         0   349     3.20422         1     97.5000         12.7500    
           204     96.2263         132.672         97.5000         126.164         0   349     3.33929         1     97.5000         13.0000    
           205     96.2714         132.633         97.5000         126.205         0   349     3.47714         1     97.5000         13.2500    
           206     96.3141         132.596         97.5000         126.247         0   349     3.61778         1     97.5000         13.5000    
           207     96.3547         132.561         97.5000         126.290         0   349     3.76118         1     97.5000         13.7500    
           208     96.3932         132.529         97.5000         126.333         0   349     3.90736         1     97.5000         14.0000    
           209     96.4299         132.498         97.5000         126.377         0   349     4.05629         1     97.5000         14.2500    
           210     96.4648         132.468         97.5000         126.422         0   349     4.20799         1     97.5000         14.5000    
           211     96.4980         132.441         97.5000         126.467         0   349     4.36243         1     97.5000         14.7500    
           212     96.5297         132.414         97.5000         126.512         0   349     4.51962         1     97.5000         15.0000    
           213     77.5751         155.457         100.000         126.083         0     1     13.2613         1     100.000         2.00000    
           214     79.5907         152.367         100.000         126.300         0     1     11.6383         1     100.000         2.25000    
           215     81.5295         149.846         100.000         126.457         0     1     9.20252         1     100.000         2.50000    
           216     83.3088         147.751         100.000         126.577         0   432     6.72536         1     100.000         2.75000    
           217     84.9054         145.988         100.000         126.671         0   432     5.80504         1     100.000         3.00000    
           218     86.3232         144.488         100.000         126.748         0   432     5.06723         1     100.000         3.25000    
           219     87.5764         143.201         100.000         126.811         0   432     4.47113         1     100.000         3.50000    
           220     88.6830         142.089         100.000         126.866         0   432     3.98592         1     100.000         3.75000    
           221     89.6610         141.121         100.000         126.913         0   432     3.58827         1     100.000         4.00000    
           222     90.5268         140.284         100.000         126.956         0   432     3.26046         1     100.000         4.25000    
           223     91.2954         139.549         100.000         126.995         0   432     2.98891         1     100.000         4.50000    
           224     91.9795         138.898         100.000         127.031         0   432     2.76316         1     100.000         4.75000    
           225     92.5902         138.320         100.000         127.064         0   432     2.57505         1     100.000         5.00000    
           226     93.1371         137.805         100.000         127.097         0   432     2.41819         1     100.000         5.25000    
           227     93.6282         137.344         100.000         127.128         0   432     2.28749         1     100.000         5.50000    
           228     94.0706         136.930         100.000         127.158         0   432     2.17890         1     100.000         5.75000    
           229     94.4702         136.557         100.000         127.187         0   432     2.08914         1     100.000         6.00000    
           230     94.8322         136.221         100.000         127.216         0   432     2.01556         1     100.000         6.25000    
           231     95.1610         135.916         100.000         127.245         0   432     1.95598         1     100.000         6.50000    
           232     95.4603         135.639         100.000         127.274         0   432     1.90860         1     100.000         6.75000    
           233     95.7335         135.386         100.000         127.302         0   432     1.87192         1     100.000         7.00000    
           234     95.9835         135.156         100.000         127.331         0   432     1.84470         1     100.000         7.25000    
           235     96.2127         134.946         100.000         127.360         0   432     1.82588         1     100.000         7.50000    
           236     96.4233         134.752         100.000         127.389         0   349     2.02245         2     100.000         7.75000    
           237     96.6173         134.575         100.000         127.419         0   349     2.16434         2     100.000         8.00000    
           238     96.7963         134.411         100.000         127.449         0   349     2.31158         2     100.000         8.25000    
           239     96.9617         134.260         100.000         127.479         0   349     2.46414         2     100.000         8.50000    
           240     97.1149         134.121         100.000         127.510         0   349     2.62197         2     100.000         8.75000    
           241     97.2571         133.992         100.000         127.541         0   349     2.78505         2     100.000         9.00000    
           242     97.3892         133.872         100.000         127.573         0   349     2.95334         2     100.000         9.25000    
           243     97.5122         133.761         100.000         127.605         0   349     3.12680         2     100.000         9.50000    
           244     97.6268         133.658         100.000         127.638         0   349     3.30542         2     100.000         9.75000    
           245     97.7338         133.561         100.000         127.671         0   349     3.48916         2     100.000         10.0000    
           246     97.8339         133.471         100.000         127.704         0   349     3.67801         2     100.000         10.2500    
           247     97.9276         133.387         100.000         127.739         0   349     3.87194         2     100.000         10.5000    
           248     98.0155         133.309         100.000         127.774         0   349     2.28039         1     100.000         10.7500    
           249     98.0979         133.235         100.000         127.809         0   349     2.39167         1     100.000         11.0000    
           250     98.1754         133.167         100.000         127.845         0   349     2.50574         1     100.000         11.2500    
           251     98.2484         133.102         100.000         127.882         0   349     2.62258         1     100.000         11.5000    
           252     98.3171         133.041         100.000         127.919         0   349     2.74220         1     100.000         11.7500    
           253     98.3819         132.984         100.000         127.956         0   349     2.86457         1     100.000         12.0000    
           254     98.4431         132.930         100.000         127.995         0   349     2.98970         1     100.000         12.2500    
           255     98.5009         132.880         100.000         128.034         0   349     3.11757         1     100.000         12.5000    
           256     98.5556         132.832         100.000         128.073         0   349     3.24818         1     100.000         12.7500    
           257     98.6075         132.787         100.000         128.113         0   349     3.38152         1     100.000         13.0000    
           258     98.6566         132.744         100.000         128.154         0   349     3.51759         1     100.000         13.2500    
           259     98.7032         132.704         100.000         128.195         0   349     3.65638         1     100.000         13.5000    
           260     98.7474         132.666         100.000         128.237         0   349     3.79787         1     100.000         13.7500    
           261     98.7895         132.630         100.000         128.280         0   349     3.94208         1     100.000         14.0000    
           262     98.8295         132.596         100.000         128.324         0   349     4.08899         1     100.000         14.2500    
           263     98.8676         132.563         100.000         128.367         0   349     4.23860         1     100.000         14.5000    
           264     98.9039         132.533         100.000         128.412         0   349     4.39091         1     100.000         14.7500    
           265     98.9385         132.503         100.000         128.457         0   349     4.54590         1     100.000         15.0000    
           266     78.7460         156.502         102.500         128.074         0     1     13.0891         1     102.500         2.00000    
           267     80.8682         153.360         102.500         128.289         0     1     10.2159         1     102.500         2.25000    
           268     82.9005         150.786         102.500         128.446         0     1     8.23597         1     102.500         2.50000    
           269     84.7627         148.641         102.500         128.564         0   432     6.43979         1     102.500         2.75000    
           270     86.4333         146.828         102.500         128.658         0   432     5.56069         1     102.500         3.00000    
           271     87.9176         145.280         102.500         128.733         0   432     4.85509         1     102.500         3.25000    
           272     89.2310         143.948         102.500         128.796         0   432     4.28463         1     102.500         3.50000    
           273     90.3924         142.793         102.500         128.850         0   432     3.82012         1     102.500         3.75000    
           274     91.4204         141.785         102.500         128.897         0   432     3.43937         1     102.500         4.00000    
           275     92.3321         140.914         102.500         128.939         0   432     3.12546         1     102.500         4.25000    
           276     93.1427         140.144         102.500         128.978         0   432     2.86541         1     102.500         4.50000    
           277     93.8656         139.461         102.500         129.013         0   432     2.64922         1     102.500         4.75000    
           278     94.5121         138.852         102.500         129.047         0   432     2.46909         1     102.500         5.00000    
           279     95.0920         138.309         102.500         129.078         0   432     2.31887         1     102.500         5.25000    
           280     95.6137         137.821         102.500         129.109         0   432     2.19371         1     102.500         5.50000    
           281     96.0844         137.382         102.500         129.139         0   432     2.08972         1     102.500         5.75000    
           282     96.5103         136.987         102.500         129.168         0   432     2.00376         1     102.500         6.00000    
           283     96.8967         136.628         102.500         129.196         0   432     1.93329         1     102.500         6.25000    
           284     97.2482         136.303         102.500         129.225         0   432     1.87621         1     102.500         6.50000    
           285     97.5687         136.007         102.500         129.253         0   432     1.83081         1     102.500         6.75000    
           286     97.8616         135.737         102.500         129.281         0   432     1.79565         1     102.500         7.00000    
           287     98.1299         135.490         102.500         129.310         0   432     1.76954         1     102.500         7.25000    
           288     98.3763         135.264         102.500         129.339         0   432     1.75146         1     102.500         7.50000    
           289     98.6030         135.056         102.500         129.367         0   349     2.08778         2     102.500         7.75000    
           290     98.8120         134.865         102.500         129.397         0   349     2.23734         2     102.500         8.00000    
           291     99.0051         134.688         102.500         129.426         0   349     2.39271         2     102.500         8.25000    
           292     99.1837         134.525         102.500         129.456         0   349     2.55387         2     102.500         8.50000    
