        16          0.00033977          0.00022579          0.00033850          0.00010585          0.01343620          0.00003922          0.90012837          0.58828714          0.89932409          0.00034013          0.00024897          0.00034255          0.09794042          0.07180363          0.09881403          0.00000091          0.23986582          0.00000000          0.00000021          0.03384292          0.00000000          0.00000000          0.00000000          0.00000000          0.00001226          0.00107795          0.00000102          0.00113071          0.04830931          0.00113920
        17          0.00034007          0.00022852          0.00033881          0.00009140          0.01333348          0.00003306          0.89989578          0.59449666          0.89913514          0.00034096          0.00025221          0.00034314          0.09818083          0.07273847          0.09898636          0.00000087          0.23443252          0.00000000          0.00000019          0.03301331          0.00000000          0.00000000          0.00000000          0.00000000          0.00001089          0.00107667          0.00000090          0.00113764          0.04781589          0.00116122
        18          0.00034037          0.00023097          0.00033912          0.00007931          0.01324133          0.00002805          0.89966616          0.59994515          0.89894553          0.00034177          0.00025516          0.00034374          0.09841528          0.07358834          0.09915919          0.00000083          0.22964547          0.00000000          0.00000018          0.03227892          0.00000000          0.00000000          0.00000000          0.00000000          0.00000972          0.00107543          0.00000080          0.00114501          0.04737535          0.00118220
        19          0.00034067          0.00023318          0.00033943          0.00006914          0.01315878          0.00002396          0.89943941          0.60473986          0.89875564          0.00034256          0.00025785          0.00034434          0.09864457          0.07436532          0.09933252          0.00000079          0.22541239          0.00000000          0.00000017          0.03162692          0.00000000          0.00000000          0.00000000          0.00000000          0.00000872          0.00107427          0.00000072          0.00115262          0.04698179          0.00120202
        20          0.00034097          0.00023518          0.00033973          0.00006053          0.01308491          0.00002059          0.89921540          0.60897015          0.89856570          0.00034334          0.00026033          0.00034495          0.09886936          0.07507951          0.09950637          0.00000074          0.22165667          0.00000000          0.00000015          0.03104642          0.00000000          0.00000000          0.00000000          0.00000000          0.00000786          0.00107322          0.00000066          0.00116029          0.04663000          0.00122064
        21          0.00034128          0.00023699          0.00034004          0.00005321          0.01301888          0.00001779          0.89899396          0.61271079          0.89837587          0.00034410          0.00026261          0.00034555          0.09909024          0.07573931          0.09968071          0.00000070          0.21831438          0.00000000          0.00000014          0.03052821          0.00000000          0.00000000          0.00000000          0.00000000          0.00000711          0.00107229          0.00000060          0.00116791          0.04631538          0.00123808
        22          0.00034158          0.00023865          0.00034035          0.00004695          0.01295993          0.00001544          0.89877493          0.61602474          0.89818623          0.00034485          0.00026474          0.00034616          0.09930767          0.07635179          0.09985553          0.00000065          0.21533186          0.00000000          0.00000013          0.03006447          0.00000000          0.00000000          0.00000000          0.00000000          0.00000647          0.00107151          0.00000056          0.00117539          0.04603388          0.00125436
        23          0.00034189          0.00024018          0.00034066          0.00004158          0.01290737          0.00001347          0.89855815          0.61896525          0.89799684          0.00034559          0.00026672          0.00034676          0.09952209          0.07692292          0.10003083          0.00000061          0.21266381          0.00000000          0.00000012          0.02964853          0.00000000          0.00000000          0.00000000          0.00000000          0.00000590          0.00107087          0.00000052          0.00118269          0.04578196          0.00126954
        24          0.00034220          0.00024158          0.00034097          0.00003696          0.01286059          0.00001181          0.89834345          0.62157760          0.89780771          0.00034632          0.00026857          0.00034737          0.09973386          0.07745779          0.10020658          0.00000057          0.21027180          0.00000000          0.00000011          0.02927466          0.00000000          0.00000000          0.00000000          0.00000000          0.00000541          0.00107037          0.00000049          0.00118975          0.04555650          0.00128369
        25          0.00034251          0.00024287          0.00034129          0.00003296          0.01281903          0.00001039          0.89813067          0.62390043          0.89761886          0.00034705          0.00027032          0.00034798          0.09994328          0.07796070          0.10038277          0.00000053          0.20812308          0.00000000          0.00000010          0.02893799          0.00000000          0.00000000          0.00000000          0.00000000          0.00000498          0.00107000          0.00000047          0.00119655          0.04535475          0.00129687
        26          0.00034282          0.00024406          0.00034160          0.00002948          0.01278220          0.00000918          0.89791966          0.62596690          0.89743028          0.00034777          0.00027196          0.00034860          0.10015062          0.07843537          0.10055938          0.00000050          0.20618958          0.00000000          0.00000010          0.02863428          0.00000000          0.00000000          0.00000000          0.00000000          0.00000460          0.00106977          0.00000045          0.00120309          0.04517431          0.00130915
        27          0.00034313          0.00024518          0.00034191          0.00002645          0.01274966          0.00000814          0.89771028          0.62780556          0.89724195          0.00034848          0.00027352          0.00034921          0.10035613          0.07888497          0.10073639          0.00000046          0.20444717          0.00000000          0.00000009          0.02835989          0.00000000          0.00000000          0.00000000          0.00000000          0.00000426          0.00106967          0.00000043          0.00120935          0.04501304          0.00132060
        28          0.00034344          0.00024621          0.00034222          0.00002380          0.01272101          0.00000724          0.89750239          0.62944112          0.89705385          0.00034918          0.00027500          0.00034983          0.10056000          0.07931228          0.10091380          0.00000043          0.20287502          0.00000000          0.00000008          0.02811165          0.00000000          0.00000000          0.00000000          0.00000000          0.00000396          0.00106969          0.00000041          0.00121533          0.04486906          0.00133127
        29          0.00034376          0.00024718          0.00034253          0.00002147          0.01269590          0.00000647          0.89729588          0.63089502          0.89686597          0.00034988          0.00027642          0.00035044          0.10076242          0.07971966          0.10109159          0.00000040          0.20145503          0.00000000          0.00000007          0.02788683          0.00000000          0.00000000          0.00000000          0.00000000          0.00000369          0.00106983          0.00000040          0.00122104          0.04474072          0.00134123
        30          0.00034407          0.00024809          0.00034285          0.00001942          0.01267402          0.00000579          0.89709063          0.63218594          0.89667827          0.00035058          0.00027777          0.00035106          0.10096355          0.08010920          0.10126974          0.00000038          0.20017147          0.00000000          0.00000007          0.02768302          0.00000000          0.00000000          0.00000000          0.00000000          0.00000346          0.00107007          0.00000039          0.00122647          0.04462655          0.00135052
        31          0.00034438          0.00024895          0.00034316          0.00001761          0.01265507          0.00000520          0.89688653          0.63333022          0.89649075          0.00035127          0.00027906          0.00035168          0.10116352          0.08048272          0.10144824          0.00000035          0.19901059          0.00000000          0.00000006          0.02749811          0.00000000          0.00000000          0.00000000          0.00000000          0.00000324          0.00107042          0.00000038          0.00123165          0.04452523          0.00135921
        32          0.00034470          0.00024975          0.00034348          0.00001600          0.01263882          0.00000468          0.89668348          0.63434220          0.89630336          0.00035196          0.00028031          0.00035230          0.10136246          0.08084181          0.10162709          0.00000033          0.19796033          0.00000000          0.00000006          0.02733026          0.00000000          0.00000000          0.00000000          0.00000000          0.00000305          0.00107086          0.00000038          0.00123658          0.04443560          0.00136734
        33          0.00034501          0.00025051          0.00034379          0.00001458          0.01262502          0.00000423          0.89648140          0.63523449          0.89611609          0.00035265          0.00028151          0.00035292          0.10156048          0.08118787          0.10180627          0.00000030          0.19701010          0.00000000          0.00000005          0.02717784          0.00000000          0.00000000          0.00000000          0.00000000          0.00000288          0.00107140          0.00000037          0.00124126          0.04435664          0.00137495
        34          0.00034533          0.00025123          0.00034410          0.00001331          0.01261348          0.00000383          0.89628020          0.63601823          0.89592893          0.00035333          0.00028266          0.00035354          0.10175768          0.08152213          0.10198577          0.00000028          0.19615054          0.00000000          0.00000005          0.02703941          0.00000000          0.00000000          0.00000000          0.00000000          0.00000272          0.00107202          0.00000037          0.00124571          0.04428741          0.00138209
        35          0.00034564          0.00025192          0.00034442          0.00001217          0.01260401          0.00000347          0.89607981          0.63670329          0.89574184          0.00035401          0.00028379          0.00035416          0.10195413          0.08184568          0.10216558          0.00000027          0.19537336          0.00000000          0.00000005          0.02691370          0.00000000          0.00000000          0.00000000          0.00000000          0.00000258          0.00107271          0.00000036          0.00124995          0.04422708          0.00138878
        36          0.00034596          0.00025257          0.00034473          0.00001116          0.01259645          0.00000316          0.89588015          0.63729842          0.89555482          0.00035469          0.00028487          0.00035479          0.10214993          0.08215951          0.10234570          0.00000025          0.19467123          0.00000000          0.00000004          0.02679958          0.00000000          0.00000000          0.00000000          0.00000000          0.00000245          0.00107349          0.00000036          0.00125398          0.04417491          0.00139506
        37          0.00034628          0.00025319          0.00034505          0.00001025          0.01259065          0.00000288          0.89568117          0.63781143          0.89536784          0.00035537          0.00028593          0.00035541          0.10234514          0.08246446          0.10252611          0.00000023          0.19403760          0.00000000          0.00000004          0.02669604          0.00000000          0.00000000          0.00000000          0.00000000          0.00000233          0.00107433          0.00000036          0.00125781          0.04413023          0.00140096
        38          0.00034659          0.00025378          0.00034536          0.00000943          0.01258646          0.00000263          0.89548279          0.63824926          0.89518089          0.00035604          0.00028696          0.00035604          0.10253983          0.08276131          0.10270682          0.00000022          0.19346665          0.00000000          0.00000004          0.02660218          0.00000000          0.00000000          0.00000000          0.00000000          0.00000223          0.00107523          0.00000036          0.00126145          0.04409245          0.00140652
        39          0.00034691          0.00025434          0.00034568          0.00000869          0.01258377          0.00000240          0.89528498          0.63861817          0.89499395          0.00035672          0.00028796          0.00035667          0.10273404          0.08305075          0.10288781          0.00000020          0.19295314          0.00000000          0.00000004          0.02651719          0.00000000          0.00000000          0.00000000          0.00000000          0.00000213          0.00107620          0.00000036          0.00126491          0.04406102          0.00141175
        40          0.00034723          0.00025488          0.00034599          0.00000802          0.01258247          0.00000220          0.89508767          0.63892372          0.89480700          0.00035739          0.00028894          0.00035730          0.10292784          0.08333340          0.10306908          0.00000019          0.19249242          0.00000000          0.00000003          0.02644036          0.00000000          0.00000000          0.00000000          0.00000000          0.00000204          0.00107723          0.00000036          0.00126821          0.04403544          0.00141668
        41          0.00034754          0.00025540          0.00034631          0.00000742          0.01258245          0.00000202          0.89489083          0.63917094          0.89462005          0.00035806          0.00028990          0.00035793          0.10312126          0.08360980          0.10325062          0.00000018          0.19208027          0.00000000          0.00000003          0.02637103          0.00000000          0.00000000          0.00000000          0.00000000          0.00000196          0.00107831          0.00000036          0.00127134          0.04401529          0.00142133
        42          0.00034786          0.00025590          0.00034662          0.00000687          0.01258362          0.00000186          0.89469440          0.63936437          0.89443306          0.00035873          0.00029084          0.00035856          0.10331435          0.08388047          0.10343243          0.00000017          0.19171290          0.00000000          0.00000003          0.02630862          0.00000000          0.00000000          0.00000000          0.00000000          0.00000188          0.00107944          0.00000036          0.00127433          0.04400014          0.00142572
        43          0.00034818          0.00025638          0.00034694          0.00000637          0.01258590          0.00000172          0.89449835          0.63950808          0.89424604          0.00035940          0.00029176          0.00035919          0.10350714          0.08414584          0.10361450          0.00000016          0.19138690          0.00000000          0.00000003          0.02625260          0.00000000          0.00000000          0.00000000          0.00000000          0.00000181          0.00108062          0.00000036          0.00127717          0.04398965          0.00142987
        44          0.00034850          0.00025684          0.00034726          0.00000592          0.01258922          0.00000158          0.89430265          0.63960577          0.89405897          0.00036006          0.00029266          0.00035982          0.10369968          0.08440633          0.10379682          0.00000015          0.19109918          0.00000000          0.00000003          0.02620249          0.00000000          0.00000000          0.00000000          0.00000000          0.00000175          0.00108184          0.00000036          0.00127988          0.04398347          0.00143379
