       134         70.25380959          3.25978921         72.25784616
       135         74.29528816          3.28442429         76.30951347
       136         78.44196561          3.30693185         80.46417700
       137         82.69308015          3.32747041         84.72126084
       138         87.04788526          3.34618556         89.08019195
       139         91.50564863          3.36321105         93.54040007
       140         96.06565122          3.37866977         98.10131779
       141        100.72718634          3.39267463        102.76238044
       142        105.48955877          3.40532941        107.52302616
       143        110.35208403          3.41672957        112.38269583
       144        115.31408763          3.42696292        117.34083308
       145        120.37490442          3.43611031        122.39688428
       146        125.53387797          3.44424620        127.55029848
       147        130.79036006          3.45143923        132.80052747
       148        136.14371013          3.45775271        138.14702571
       149        141.59329484          3.46324509        143.58925032
       150        147.13848764          3.46797034        149.12666109
       151        152.77866840          3.47197838        154.75872046
       152        158.51322304          3.47531536        160.48489348
       153        164.34154323          3.47802404        166.30464783
       154        170.26302610          3.48014402        172.21745378
       155        176.27707394          3.48171205        178.22278418
       156        182.38309401          3.48276220        184.32011449
       157        188.58018484          3.48270152        190.50892268
       158        194.86838377          3.48279759        196.78868931
       159        201.24680422          3.48246428        203.15889743
       160          4.05951792          0.90480531          3.97923648
       161          4.92094090          1.08914654          5.02102747
       162          5.90360095          1.27278754          6.18255403
       163          7.00881643          1.45352624          7.46312206
       164          8.23758062          1.62963645          8.86205789
       165          9.59054910          1.79977086         10.37870001
       166         11.06804788          1.96292722         12.01239497
       167         12.67010372          2.11841055         13.76249528
       168         14.39648553          2.26578840         15.62835820
       169         16.24674852          2.38984038         17.60934514
       170         18.22027688          2.53196356         19.70482122
       171         20.31632228          2.65620376         21.91415510
       172         22.53403735          2.77183745         24.23671876
       173         24.87250375          2.87957795         26.67188745
       174         27.33075522          2.97986748         29.21903961
       175         29.90779601          3.07310968         31.87755682
       176         32.60261536          3.15970195         34.64682376
       177         35.41419864          3.24003802         37.52622819
       178         38.34153571          3.31450472         40.51516089
       179         41.38362703          3.38347808         43.61301571
       180         44.53948799          3.44732015         46.81918946
       181         47.80815186          3.50637663         50.13308198
       182         51.18867156          3.56097537         53.55409603
       183         54.68012072          3.61142557         57.08163738
       184         58.28159403          3.65801756         60.71511468
       185         61.99220715          3.70102288         64.45393954
       186         65.81109633          3.74069482         68.29752645
       187         69.73741772          3.77726908         72.24529281
       188         73.77034662          3.81096454         76.29665887
       189         77.90907659          3.84198421         80.45104774
       190         82.15281848          3.87051615         84.70788540
       191         86.50079952          3.89673444         89.06660063
       192         90.95226237          3.92080009         93.52662502
       193         95.50646416          3.94286201         98.08739296
       194        100.16267565          3.96305788        102.74834164
       195        104.92018040          3.98151495        107.50891100
       196        109.77827389          3.99835090        112.36854373
       197        114.73626289          4.01367451        117.32668525
       198        119.79346466          4.02758642        122.38278374
       199        124.94891357          4.03961326        127.53629005
       200        130.20252371          4.05096019        132.78665773
       201        135.55335536          4.06115449        138.13334301
       202        141.00076188          4.07027010        143.57580481
       203        146.54410439          4.07837556        149.11350467
       204        152.18275127          4.08553445        154.74590677
       205        157.91607784          4.09180576        160.47247793
       206        163.74346592          4.09724429        166.29268756
       207        169.66430352          4.10190094        172.20600767
       208        175.67798454          4.10582307        178.21191285
       209        181.78390847          4.10905471        184.30988026
       210        187.98148011          4.11163689        190.49938962
       211        194.27010937          4.11360781        196.77992317
