         1          4.19714327          0.76587341          3.92257012          4.24882275          0.79220707          4.00000000
         2          5.10194020          0.90809569          4.95996496          5.17296289          0.94041531          5.06250000
         3          6.13285844          1.04426330          6.11672737          6.22838940          1.08307412          6.25000000
         4          7.29034660          1.17352451          7.39226374          7.41621403          1.21927279          7.56250000
         5          8.57449507          1.29522737          8.78597929          8.73719198          1.34829538          9.00000000
         6          9.98508284          1.40899970         10.29727970         10.19176351          1.46970782         10.56250000
         7         11.52162749          1.51472241         11.92557201         11.78010080          1.58333400         12.25000000
         8         13.18344162          1.61247930         13.67026514         13.50216293          1.68920673         14.06250000
         9         14.96968719          1.70250610         15.53077025         15.35774958          1.78751717         16.00000000
        10         16.87942276          1.78514332         17.50650092         17.34654827          1.87856746         18.06250000
        11         18.91164206          1.86071580         19.59687332         19.46817324          1.96264533         20.25000000
        12         21.06530404          1.92869884         21.80130626         21.72219598          2.03912671         22.56250000
        13         23.33935533          1.99295209         24.11922125         24.10816827          2.11206560         25.00000000
        14         25.73274639          2.05122766         26.55004256         26.62563890          2.17903841         27.56250000
        15         28.24444264          2.10423417         29.09319723         29.27416533          2.24075229         30.25000000
        16         30.87343181          2.15246043         31.74811506         32.05332155          2.29768701         33.06250000
        17         33.61872826          2.19632873         34.51422866         34.96270288          2.35025603         36.00000000
        18         36.47937531          2.23622058         37.39097339         38.00192861          2.39883330         39.06250000
        19         39.45444603          2.27248402         40.37778742         41.17064321          2.44376066         42.25000000
        20         42.54304297          2.30543693         43.47411167         44.46851631          2.48535097         45.56250000
        21         45.74429723          2.33536922         46.67938984         47.89524203          2.52389020         49.00000000
        22         49.05736717          2.36254489         49.99306839         51.45053782          2.55963926         52.56250000
        23         52.48143670          2.38720398         53.41459650         55.13414308          2.59283580         56.25000000
        24         56.01571368          2.40956443         56.94342611         58.94581753          2.62369601         60.06250000
        25         59.65942810          2.42982401         60.57901187         62.88533964          2.65241633         64.00000000
        26         63.41183042          2.44816204         64.32081113         66.95250501          2.67917520         68.06250000
        27         67.27218991          2.46474110         68.16828395         71.14712481          2.70413459         72.25000000
        28         71.23979317          2.47970856         72.12089308         75.46902436          2.72744155         76.56250000
        29         75.31394262          2.49319808         76.17810391         79.91804173          2.74922961         81.00000000
        30         79.49395526          2.50533090         80.33938450         84.49402650          2.76962004         85.56250000
        31         83.77916143          2.51621704         84.60420558         89.19683857          2.78872302         90.25000000
        32         88.16890374          2.52595645         88.97204046         94.02634714          2.80663875         95.06250000
        33         92.66253603          2.53463994         93.44236509         98.98242974          2.82345840        100.00000000
        34         97.25942253          2.54235014         98.01465803        104.06497134          2.83926497        105.06250000
        35        101.95893702          2.54916226        102.68840041        109.27386360          2.85413413        110.25000000
        36        106.76046210          2.55514486        107.46307593        114.60900415          2.86813487        115.56250000
        37        111.66338856          2.56036044        112.33817088        120.07029594          2.88133022        121.00000000
        38        116.66711475          2.56486611        117.31317406        125.65764669          2.89377777        126.56250000
        39        121.77104609          2.56871403        122.38757681        131.37096837          2.90553021        132.25000000
        40        126.97459457          2.57195197        127.56087302        137.21017674          2.91663578        138.06250000
        41        132.27717833          2.57462365        132.83255904        143.17519094          2.92713873        144.00000000
        42        137.67822127          2.57676916        138.20213374        149.26593312          2.93707965        150.06250000
        43        143.17715274          2.57842531        143.66909847        155.48232810          2.94649585        156.25000000
        44        148.77340717          2.57962593        149.23295702        161.82430308          2.95542160        162.56250000
        45        154.46642383          2.58040210        154.89321566        168.29178736          2.96388851        169.00000000
        46        160.25564657          2.58078249        160.64938308        174.88471212          2.97192565        175.56250000
        47        166.14052358          2.58079348        166.50097041        181.60301018          2.97955987        182.25000000
        48        172.12050721          2.58045943        172.44749117        188.44661582          2.98681596        189.06250000
        49        178.19505374          2.57980284        178.48846131        195.41546459          2.99371684        196.00000000
        50        184.36362328          2.57884451        184.62339913        202.50949319          3.00028370        203.06250000
        51        190.62567954          2.57760369        190.85182534        209.72863925          3.00653617        210.25000000
        52        196.98068974          2.57609820        197.17326298        217.07284131          3.01249247        217.56250000
        53        203.42812447          2.57434458        203.58723745        224.54203860          3.01816947        225.00000000
        54          4.15118031          0.81189525          3.92257012          4.20179762          0.83929398          4.00000000
        55          5.04228645          0.96772938          4.95996496          5.11184746          1.00151101          5.06250000
        56          6.05828102          1.11878917          6.11672737          6.15186536          1.15954602          6.25000000
        57          7.19992151          1.26387690          7.39226374          7.32327183          1.31214123          7.56250000
        58          8.46760641          1.40202311          8.78597929          8.62713248          1.45826057          9.00000000
        59          9.86140224          1.53256289         10.29727970         10.06417923          1.59717287         10.56250000
        60         11.38108148          1.65511845         11.92557201         11.63484472          1.72843762         12.25000000
        61         13.02617316          1.76955443         13.67026514         13.33931086          1.85186195         14.06250000
        62         14.79601578          1.87592721         15.53077025         15.17756069          1.96745066         16.00000000
        63         16.68980623          1.97443561         17.50650092         17.14942697          2.07535704         18.06250000
        64         18.70664188          2.06164672         19.59687332         19.25463432          2.17189873         20.25000000
        65         20.84555512          2.14796982         21.80130626         21.49283407          2.26799415         22.56250000
        66         23.10554050          2.22612302         24.11922125         23.86363186          2.35593136         25.00000000
        67         25.48557555          2.29770457         26.55004256         26.36660896          2.43734390         27.56250000
        68         27.98463610          2.36331586         29.09319723         29.00133813          2.51282141         30.25000000
        69         30.60170728          2.42343467         31.74811506         31.76739512          2.58282747         33.06250000
        70         33.33579108          2.47849285         34.51422866         34.66436669          2.64778107         36.00000000
        71         36.18591124          2.52889096         37.39097339         37.69185593          2.70807182         39.06250000
